,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,93.276,230.881,20.916,2.93,7.272,53.124,24.542,6.79,54.966
HAT_Reg,251.302,178.115,20.858,2.877,7.234,53.094,24.549,6.789,68.102
ARF_Reg,58.023,50.681,16.695,5.675,7.242,43.792,22.735,10.177,26.878
PA_Reg,241.745,50.103,9.221,4.651,20.847,34.971,158.736,48.851,71.141
