,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,0.137,0.832,1.075,1.363,4.575,13.179,38.489,17.105,9.594
GradientBoosting,0.248,0.604,0.474,1.408,4.035,10.102,37.476,12.875,8.403
LinearSVR,4.384,29.632,667.875,1.625,3.953,18.124,9.833,5.275,92.588
DecisionTree,0.25,0.498,0.405,1.145,4.588,7.081,28.384,0.139,5.311
BayesianRidge,8.187,2.327,0.734,1.09,7.325,31.625,43.64,38.838,16.721
LSTM,0.882,0.64,0.79,1.815,4.78,13.209,41.989,12.688,9.599
