,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,77.28,174.573,19.974,2.064,3.761,50.061,20.024,5.469,44.151
HAT_Reg,213.968,127.478,19.855,2.011,3.738,50.036,20.028,5.469,55.323
ARF_Reg,46.866,47.961,15.17,5.237,4.173,39.818,18.581,7.347,23.144
PA_Reg,203.502,35.552,8.036,3.721,15.232,31.665,116.894,42.243,57.106
