,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,205.077,109.391,993.233,1291.229,2559.928,1664.856,2121.743,1986.958,1366.552
GradientBoosting,175.328,146.256,982.19,1268.684,2721.585,1781.795,1771.761,2088.151,1366.969
LinearSVR,8997.22,2264.236,864.397,1261.084,3467.741,5899.568,5414.247,5867.842,4254.542
DecisionTree,178.237,144.29,998.363,1276.42,2911.637,1839.527,1357.78,3623.55,1541.225
BayesianRidge,824.246,48.165,905.253,1453.23,2858.981,2468.335,6128.652,7129.974,2727.105
LSTM,189.809,87.136,1088.871,1112.619,2891.423,2972.962,864.265,786.858,1249.243
