,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,3.196,23.221,5.291,2.66,1.399,0.768,0.88,0.09,4.688
HAT_Reg,3.899,22.029,5.309,2.657,1.4,0.768,0.88,0.09,4.629
ARF_Reg,2.743,37.491,4.871,2.18,0.876,0.711,0.87,0.101,6.23
PA_Reg,289.95,181.612,149.398,101.281,16.237,0.691,1.835,0.743,92.718
