,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,2.441,4.224,23.358,1.074,24.547,3.728,0.802,0.743,7.615
GradientBoosting,2.393,3.769,15.913,1.128,19.164,3.534,0.778,0.855,5.942
LinearSVR,6.056,31.12,36.503,4.593,12.188,1.019,0.906,0.859,11.655
DecisionTree,2.582,4.18,12.233,1.414,19.661,5.483,0.769,0.851,5.897
BayesianRidge,3.095,1.677,29.372,5.417,17.756,3.178,0.789,0.725,7.751
LSTM,1.207,2.115,14.101,0.515,10.295,0.7,0.952,0.972,3.857
