,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,0.54,0.575,1.211,3.199,2.792,0.64,0.742,0.444,1.268
GradientBoosting,0.5,0.521,0.858,2.487,3.605,0.907,0.749,0.281,1.238
LinearSVR,2.295,0.946,6.146,94.457,71.263,1.122,0.701,0.188,22.14
DecisionTree,0.484,0.54,1.115,3.346,7.477,0.274,1.483,0.184,1.863
BayesianRidge,0.212,0.237,4.629,74.37,0.532,1.56,0.418,0.415,10.297
LSTM,0.868,0.773,0.775,1.435,1.808,2.046,0.355,0.436,1.062
