,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,47.04,28.292,10.952,15.391,14.303,137.343,205.044,306.354,95.59
GradientBoosting,57.862,24.774,13.459,17.035,19.195,141.625,206.187,316.713,99.606
LinearSVR,774.559,837.726,274.201,24.276,19.303,133.106,135.086,338.487,317.093
DecisionTree,29.682,25.478,5.016,28.081,30.76,139.118,203.709,388.292,106.267
BayesianRidge,52.428,19.894,44.41,58.786,39.274,113.83,176.539,296.329,100.186
LSTM,32.081,42.092,57.962,47.774,29.731,156.555,221.285,395.567,122.881
