,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,13.89,14.056,12.894,0.415,0.028,0.375,0.484,0.462,5.326
HAT_Reg,13.845,8.484,12.493,0.16,0.03,0.378,0.482,0.462,4.542
ARF_Reg,8.015,37.035,12.366,0.148,0.015,0.355,0.552,0.473,7.37
PA_Reg,20.509,105.468,216.406,19.613,11.585,3.794,3.709,2.97,48.007
