,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,21.972,60.074,0.341,0.194,0.519,0.103,0.448,0.62,10.534
HAT_Reg,10.334,58.584,0.341,0.194,0.519,0.103,0.448,0.62,8.893
ARF_Reg,65.32,55.198,0.726,0.19,0.146,0.581,0.405,0.526,15.386
PA_Reg,79.974,249.268,8.037,35.335,194.068,20.012,17.645,5.898,76.28
