,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,4.855,12.956,2.207,2.34,109.878,685.516,1091.309,936.002,355.633
HAT_Reg,5.981,10.949,2.299,2.319,109.875,685.515,1091.309,936.002,355.531
ARF_Reg,3.306,19.795,9.512,2.215,109.487,680.32,2060.856,155.834,380.166
PA_Reg,58.809,83.599,19.267,10.611,108.77,304.226,1737.784,1096.809,427.484
