,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,3.929,22.002,3.454,0.929,0.372,0.572,1.114,1.628,4.25
HAT_Reg,7.531,23.307,3.422,0.928,0.371,0.574,1.123,1.631,4.861
ARF_Reg,7.356,13.336,2.231,0.422,0.354,0.464,0.735,1.49,3.298
PA_Reg,58.864,72.934,5.791,3.534,5.376,2.927,2.023,4.044,19.437
