,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,537.568,1451.559,1414.418,988.643,303.962,466.487,340.195,23.238,690.759
HAT_Reg,253.599,1371.928,1402.086,1052.75,304.61,466.421,340.181,23.238,651.852
ARF_Reg,225.332,2606.476,4076.572,452.541,1047.665,273.105,70.44,1.01,1094.143
PA_Reg,365.172,579.217,1622.91,5887.533,527.426,960.487,155.713,20.446,1264.863
