,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,37.617,27.18,9.955,11.708,12.588,127.874,198.941,306.138,91.5
GradientBoosting,47.08,23.725,10.041,11.231,14.798,132.113,199.23,316.293,94.314
LinearSVR,615.643,702.286,238.689,20.524,12.925,124.545,128.515,337.748,272.61
DecisionTree,24.29,23.347,4.233,18.473,22.533,129.443,191.947,388.267,100.317
BayesianRidge,46.15,15.187,40.838,58.196,35.733,103.477,167.505,295.574,95.333
LSTM,29.341,30.331,42.898,36.26,27.429,139.094,215.876,392.745,114.247
