,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,1.008,0.136,0.539,0.609,0.852,0.699,0.307,0.615,0.596
GradientBoosting,0.712,0.175,0.497,0.609,0.766,0.598,0.311,0.194,0.483
LinearSVR,66.339,26.716,1.562,0.614,0.768,0.893,1.943,9.362,13.525
DecisionTree,0.709,0.144,0.494,0.658,0.851,0.619,0.365,0.317,0.52
BayesianRidge,4.537,0.588,0.257,0.535,0.859,0.8,2.104,7.718,2.175
LSTM,1.495,0.783,0.458,0.665,0.823,0.958,0.889,0.715,0.848
