,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,364.921,121.849,195.916,203.404,96.646,565.658,498.071,35.739,260.275
GradientBoosting,283.98,68.068,259.807,161.048,68.898,538.645,371.932,96.965,231.168
LinearSVR,4978.886,13417.757,11803.808,36.419,102.074,438.281,613.169,2335.759,4215.769
DecisionTree,281.873,37.423,6.343,456.057,67.347,528.683,523.01,294.44,274.397
BayesianRidge,314.028,277.567,221.364,312.813,141.616,410.408,365.492,67.421,263.839
LSTM,97.239,147.85,162.082,123.938,130.212,551.975,520.313,202.423,242.004
