,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,4.63,25.238,3.494,1.053,0.448,0.755,1.264,2.246,4.891
HAT_Reg,9.211,26.804,3.457,1.053,0.453,0.758,1.272,2.247,5.657
ARF_Reg,9.04,15.432,2.332,0.528,0.412,0.563,0.925,2.141,3.922
PA_Reg,76.043,86.724,8.393,4.087,6.647,3.67,2.538,4.825,24.116
