,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,2.17,1.299,2.075,0.535,0.487,0.957,0.37,0.205,1.012
GradientBoosting,2.072,0.736,1.792,0.55,0.455,0.892,0.529,0.019,0.881
LinearSVR,149.774,41.394,12.015,1.451,0.469,0.93,0.644,2.235,26.114
DecisionTree,2.064,0.381,0.662,0.619,0.478,0.952,0.37,0.063,0.699
BayesianRidge,1.151,2.467,3.922,0.877,0.365,0.879,0.586,1.466,1.464
LSTM,0.822,2.24,3.529,0.221,0.819,0.887,0.858,0.643,1.253
