,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,5.136,6.936,2.239,0.816,2.627,3.826,0.486,0.769,2.854
HAT_Reg,6.103,8.321,2.261,0.816,2.627,3.826,0.486,0.769,3.151
ARF_Reg,4.668,10.1,1.742,0.806,8.566,2.981,1.34,0.168,3.796
PA_Reg,51.006,21.695,14.816,0.768,24.502,16.521,2.235,0.537,16.51
