,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,4.088,0.167,0.292,0.257,2.521,0.104,0.148,0.058,0.954
GradientBoosting,4.155,0.257,0.337,0.154,3.234,0.201,0.187,0.112,1.08
LinearSVR,44.452,72.223,87.837,0.756,4.323,0.755,0.755,0.174,26.409
DecisionTree,4.184,0.634,0.462,0.236,3.286,0.423,0.313,0.132,1.209
BayesianRidge,70.217,0.163,0.355,0.311,2.42,0.216,0.117,0.095,9.237
LSTM,0.938,0.55,0.71,0.499,2.246,0.235,0.271,0.187,0.704
