,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,13798.533,382.949,382.749,339.252,220.748,1225.416,5740.967,8220.216,3788.854
HAT_Reg,30966.76,1009.761,386.642,339.076,221.236,1225.47,5740.967,8220.216,6013.766
ARF_Reg,38022.243,4196.731,125.927,246.871,276.682,1117.102,5824.691,8247.339,7257.198
PA_Reg,18731.632,13270.076,22393.566,13608.778,11638.398,37745.04,43954.973,14800.547,22017.876
