,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,301.883,470.793,31.696,0.751,0.311,0.829,0.461,0.401,100.891
HAT_Reg,1045.348,288.17,31.471,0.738,0.309,0.829,0.462,0.401,170.966
ARF_Reg,197.469,170.589,24.862,0.746,0.403,0.636,0.434,0.533,49.459
PA_Reg,916.529,171.41,12.837,0.848,1.937,0.537,6.301,3.329,139.216
