,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,430.309,79.601,2.837,0.579,0.422,0.59,0.893,0.323,64.444
HAT_Reg,642.782,44.237,2.914,0.58,0.422,0.59,0.893,0.323,86.593
ARF_Reg,710.717,1463.208,2.313,0.122,0.343,0.449,0.901,0.406,272.307
PA_Reg,259.118,146.476,3.506,4.796,2.317,5.082,1.139,9.346,53.972
