,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,10.83,8.21,8.385,6.562,15.08,33.753,159.066,254.18,62.008
GradientBoosting,10.074,6.832,3.629,4.984,16.64,31.646,157.087,278.24,63.642
LinearSVR,19.526,24.87,10.409,3.703,18.906,27.265,179.569,333.594,77.23
DecisionTree,7.963,5.843,5.553,11.453,14.78,33.293,157.073,332.85,71.101
BayesianRidge,8.42,17.847,20.968,15.156,8.603,26.041,175.158,258.938,66.391
LSTM,13.99,14.857,3.723,5.275,21.363,33.437,166.98,310.129,71.219
