,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,26.676,28.163,3.273,0.37,0.308,0.832,0.502,1.251,7.672
HAT_Reg,42.608,44.555,3.285,0.37,0.308,0.832,0.502,1.251,11.714
ARF_Reg,167.069,392.867,17.37,0.346,0.305,0.835,0.515,0.868,72.522
PA_Reg,120.234,76.581,27.925,3.23,2.667,0.986,5.277,1.926,29.853
