,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,8.07,0.626,0.366,0.408,1.209,0.338,0.337,1.175,1.566
GradientBoosting,7.233,0.962,0.381,0.451,1.751,0.659,0.378,0.971,1.598
LinearSVR,0.878,0.82,1.11,0.588,8.051,0.561,0.507,0.674,1.649
DecisionTree,11.903,0.739,0.434,0.508,2.624,0.473,0.494,3.214,2.549
BayesianRidge,8.102,0.459,0.562,0.753,1.216,1.232,1.152,2.092,1.946
LSTM,7.977,4.713,0.633,0.743,1.334,2.321,1.266,0.535,2.44
