,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,13771.661,1578.845,236.821,88.123,151.424,879.668,5764.641,1365.622,2979.601
HAT_Reg,21267.527,958.935,243.531,88.386,151.416,879.59,5764.699,1365.622,3839.963
ARF_Reg,24212.368,31464.826,196.369,24.575,125.113,778.45,5808.861,1562.813,8021.672
PA_Reg,13881.193,2637.172,263.938,847.732,835.116,3733.895,6781.406,39222.908,8525.42
