,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,314.726,19.873,0.684,0.71,0.563,1.103,2.469,8.149,43.535
HAT_Reg,120.83,12.236,0.687,0.711,0.563,1.103,2.469,8.149,18.343
ARF_Reg,547.675,70.641,0.595,0.596,0.899,1.108,5.348,6.556,79.177
PA_Reg,180.402,12.517,0.815,3.954,3.46,3.224,41.103,21.639,33.389
