,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,0.54,0.485,0.523,3.716,2.522,4.543,3.73,0.29,2.044
GradientBoosting,0.479,0.403,0.6,2.757,2.841,5.149,3.449,0.459,2.017
LinearSVR,0.795,1.676,9.615,77.439,35.123,4.776,1.433,0.932,16.474
DecisionTree,0.543,0.414,0.55,3.094,3.959,4.673,4.575,0.283,2.261
BayesianRidge,0.207,0.193,4.217,3.682,1.042,3.538,1.387,0.345,1.827
LSTM,0.811,0.909,0.692,3.306,1.9,4.234,1.259,1.149,1.783
