,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,1.642,2.936,1.305,0.532,0.335,0.911,0.491,1.959,1.264
GradientBoosting,1.91,2.144,0.432,0.395,0.38,0.865,0.594,0.97,0.961
LinearSVR,173.914,456.834,28.062,1.139,0.44,0.889,0.821,6.649,83.593
DecisionTree,1.325,4.113,0.227,0.459,0.365,0.852,1.025,0.714,1.135
BayesianRidge,3.483,4.422,4.88,0.729,0.501,0.822,0.83,4.412,2.51
LSTM,1.342,2.998,2.416,0.544,0.622,0.889,0.852,0.955,1.327
