,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,0.346,0.67,0.27,0.588,0.295,0.476,0.547,0.069,0.408
GradientBoosting,0.322,0.61,0.265,0.378,0.282,0.457,0.533,0.03,0.36
LinearSVR,15.671,13.753,4.505,4.44,0.696,0.424,0.212,0.198,4.987
DecisionTree,0.256,0.768,0.248,0.409,0.216,0.445,0.593,0.043,0.372
BayesianRidge,6.684,0.653,2.369,1.326,0.514,0.543,0.39,0.196,1.584
LSTM,0.658,0.22,0.542,0.799,0.641,0.73,0.774,0.592,0.62
