,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,21.288,7.366,44.585,268.347,199.638,661.545,1536.273,3508.213,780.907
HAT_Reg,26.531,5.839,44.646,268.347,199.638,661.545,1536.273,3508.213,781.379
ARF_Reg,8.444,17.079,44.369,270.272,77.305,968.586,2083.171,624.307,511.691
PA_Reg,90.883,12.459,48.413,199.534,762.784,686.68,937.935,638.273,422.12
