,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,21.521,168.791,3.265,0.926,0.13,0.523,0.858,0.611,24.578
HAT_Reg,82.485,115.979,3.324,0.925,0.131,0.523,0.858,0.611,25.604
ARF_Reg,163.091,317.399,2.331,0.171,0.124,0.451,0.842,0.559,60.621
PA_Reg,244.513,813.846,30.787,28.202,33.952,9.891,2.452,1.732,145.672
