,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,5.399,26.352,2.77,0.386,0.424,0.683,0.609,0.348,4.621
HAT_Reg,4.327,17.772,2.865,0.389,0.424,0.683,0.609,0.348,3.427
ARF_Reg,20.861,165.819,8.277,0.233,0.423,0.675,0.573,0.139,24.625
PA_Reg,12.457,22.98,30.505,4.436,5.679,1.194,1.524,1.154,9.991
