,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,0.631,2.054,0.219,0.209,0.672,0.909,0.274,0.216,0.648
HAT_Reg,0.838,1.694,0.235,0.209,0.672,0.909,0.274,0.216,0.631
ARF_Reg,0.374,3.266,1.642,0.204,0.664,0.884,0.526,0.03,0.949
PA_Reg,8.236,12.704,3.271,0.96,0.795,0.446,0.446,0.218,3.384
