,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,1783.152,2642.832,103.409,261.128,28.813,88.217,122.185,159.83,648.696
HAT_Reg,782.413,3031.496,104.548,261.305,28.829,88.219,122.185,159.83,572.353
ARF_Reg,1377.728,5138.915,100.19,234.097,38.803,168.575,114.732,18.676,898.965
PA_Reg,15019.659,14301.971,197.47,1033.261,4138.083,4250.368,608.736,223.166,4971.589
