,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,61173.811,190427.199,82310.666,76684.303,41900.723,2893.683,3273.15,3048.906,57714.055
HAT_Reg,75502.835,133394.816,82334.439,76684.232,41900.771,2893.681,3273.151,3048.906,52379.104
ARF_Reg,28120.173,610557.864,83250.606,28689.192,56322.504,10314.295,3877.212,2134.962,102908.351
PA_Reg,19764.431,63852.384,225313.012,352417.677,690891.821,585389.598,526153.741,378345.038,355265.963
