,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,895.622,2696.705,2325.654,2015.759,1316.722,417.566,892.748,1301.086,1482.733
GradientBoosting,834.668,2458.113,1594.802,1519.876,1774.618,580.211,952.033,822.917,1317.155
LinearSVR,3972.994,4094.547,10784.736,56867.573,32945.76,709.22,1101.475,549.87,13878.272
DecisionTree,810.273,2543.463,2095.4,2057.897,3589.6,180.183,1929.537,538.2,1718.069
BayesianRidge,345.912,1028.162,8898.468,42926.707,267.596,974.075,582.434,1215.139,7029.812
LSTM,1407.993,3518.79,1649.907,1030.441,865.621,1289.697,653.99,1276.224,1461.583
