,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,2.693,8.117,13.008,3.566,0.485,0.8,0.875,0.117,3.708
GradientBoosting,2.183,4.965,16.565,2.674,0.32,0.746,0.676,0.317,3.556
LinearSVR,47.605,1072.111,865.943,0.56,0.58,0.645,1.069,7.784,249.537
DecisionTree,2.179,2.557,0.4,7.709,0.309,0.726,0.917,0.979,1.972
BayesianRidge,2.393,20.854,14.59,6.017,1.063,0.53,0.627,0.224,5.787
LSTM,0.488,3.646,9.295,1.597,0.739,0.731,0.923,0.674,2.262
