,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,18.469,73.316,9.942,0.394,0.513,0.533,0.832,0.779,13.097
HAT_Reg,8.378,96.358,9.947,0.39,0.513,0.533,0.832,0.779,14.716
ARF_Reg,4.158,112.836,9.49,0.601,0.387,0.492,0.804,0.77,16.192
PA_Reg,20.236,29.134,16.446,0.933,0.423,0.254,0.499,0.004,8.491
