,date,Country,Milestone,y_true,pred_HT_Reg,pred_HAT_Reg,pred_ARF_Reg,pred_PA_Reg
3349,2020-07-16,Belgium,90,139.5,-7.305621875607358,161.03153511349342,482.84669131851945,3209.663766428268
3350,2020-07-17,Belgium,90,150.9,7.735479873711256,80.39988818693064,442.7560913169641,4122.084574490846
3351,2020-07-18,Belgium,90,168.4,50.57477309926617,-31.282416536977735,436.9994269748283,8960.12327068303
3352,2020-07-19,Belgium,90,167.7,19.38441029933142,-75.96580708373017,448.35566585030904,8000.440864780484
3353,2020-07-20,Belgium,90,161.7,-25.519581679002613,-80.70292716240033,413.5726271270283,-2103.363096364389
3354,2020-07-21,Belgium,90,193.3,-12.491553523675748,-46.02780087102133,374.08966764779177,-9874.523149753508
3355,2020-07-22,Belgium,90,201.6,-29.66270882829417,18.677770974024043,78.1021265266511,-4478.318091689237
3356,2020-07-23,Belgium,90,252.6,-7.046297624642193,87.664626352185,330.9827541807921,-2413.633270025099
3357,2020-07-24,Belgium,90,274.1,6.573266743696422,44.232132029968625,306.55108211008553,-1795.6194856331588
3358,2020-07-25,Belgium,90,303.0,22.00971719633958,-1.9785879248254332,1.8646748495263807,5909.1586495441425
3359,2020-07-26,Belgium,90,299.9,13.746442923081304,-24.2286663512391,46.50789509807153,5702.5906217815
3360,2020-06-29,Iraq,90,1968.5,21.343114398072657,-6.8618514166028035,-413.50151109811713,880.6942700371759
3361,2020-06-30,Iraq,90,1979.9,22.739483596219543,10.088729375079083,-375.68840395194644,2085.16439583385
3362,2020-07-01,Iraq,90,1988.7,16.379774796656875,-4.086788645026672,-247.41640115603713,2497.4911277174415
3363,2020-07-02,Iraq,90,2065.6,20.00284633135061,-15.83334437967801,-383.3154630314402,1375.0828107933185
3364,2020-07-03,Iraq,90,2103.2,45.36424516380271,-8.780803296936256,-271.3745428684946,6680.936872851377
3365,2020-07-04,Iraq,90,2151.8,48.90215646870297,7.501221850948468,-267.5707026006291,3882.6000661259936
3366,2020-07-05,Iraq,90,2165.2,56.34794064296989,-15.199087688094323,-415.32972821706244,1193.8199743660043
3367,2020-07-06,Iraq,90,2134.0,68.22497996529728,-25.23586856602583,-355.3851199238344,3873.6178288408964
3368,2020-07-07,Iraq,90,2108.2,67.6164807173027,-23.569602295562845,-216.4905457248434,3434.3595794168205
3369,2020-07-08,Iraq,90,2143.9,90.98209473817042,-19.371069647084596,-330.75417108240356,-63.27949841565433
3370,2020-07-09,Iraq,90,2204.0,99.60313354837444,-14.833899913415507,-351.7759493652101,8298.38358167579
3371,2020-07-10,Iraq,90,2246.1,105.47490704515053,-5.313475394653096,-345.50854067576876,4680.9139168126485
3372,2020-07-11,Iraq,90,2335.1,107.67444613335056,-29.522363707460727,-308.36615418152024,1321.2474903385446
3373,2020-07-12,Iraq,90,2367.0,116.1593516932237,-37.06598121297361,-275.42328250881883,937.287105399436
