,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
RandomForest,414.317,266.878,196.556,39.718,111.077,43.708,18.951,20.173,138.922
GradientBoosting,1061.428,234.445,260.122,30.906,88.605,28.134,10.969,11.151,215.72
LinearSVR,115.384,29.205,31.565,3.574,7.55,3.34,2.207,1.955,24.348
DecisionTree,1236.531,392.686,223.949,31.79,85.37,47.499,11.531,10.401,254.97
BayesianRidge,273.794,264.803,182.037,16.729,52.65,28.703,16.357,22.211,107.16
LSTM,47.874,18.906,85.698,9.597,7.268,2.557,1.193,1.034,21.766
