,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,MAPE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,223.066,15.97,1.935,1.242,1.687,0.998,1.096,0.996,30.874
HAT_Reg,223.066,15.97,1.759,1.254,44.083,1.119,1.184,0.938,36.171
ARF_Reg,101.941,14.747,118.505,2.11,40.549,25.123,2.132,28.101,41.651
PA_Reg,637.086,215.023,96.09,23.688,43.998,43.734,16.284,14.182,136.261
