,date,Country,Milestone,y_true,pred_RandomForest,pred_GradientBoosting,pred_LinearSVR,pred_DecisionTree,pred_BayesianRidge,pred_LSTM
0,2020-05-04,United_Arab_Emirates,30,535.1,383.7043654797001,413.6580400230581,1192.5189084726794,414.1,745.2988622242867,260.3310852050781
1,2020-05-05,United_Arab_Emirates,30,542.1,436.0794620457972,479.5141720337873,1743.113132122427,508.0,944.6222647818265,258.26739501953125
2,2020-05-06,United_Arab_Emirates,30,537.9,385.9586862096237,473.8299902705157,1969.103896692349,445.3,949.5064533327106,260.88629150390625
3,2020-05-07,United_Arab_Emirates,30,538.9,416.5467692968794,479.0147963010831,1623.3348537204704,527.7,1030.5659966613287,260.14813232421875
4,2020-05-08,United_Arab_Emirates,30,540.1,402.43380341815066,419.3984600865647,2281.2897782514806,517.3,1291.6550407127697,260.4949035644531
5,2020-05-09,United_Arab_Emirates,30,541.3,426.9129795380271,475.6232752959045,3029.68552338225,527.7,1484.0057978458208,259.79443359375
6,2020-05-10,United_Arab_Emirates,30,548.8,410.4908046550671,403.10664777216124,3714.389656530893,456.0,1627.713567741085,259.052978515625
7,2020-05-11,United_Arab_Emirates,30,571.7,426.56109330065345,443.2182679561032,3293.0697472957618,527.7,1537.8018149330564,258.5420837402344
8,2020-05-12,United_Arab_Emirates,30,584.0,429.49833325563327,377.1160269351623,3362.455648859206,434.0,1938.641169716525,259.3008728027344
9,2020-05-13,United_Arab_Emirates,30,606.2,448.6783612207967,443.8430635488088,5048.254999091807,527.7,2547.9971033571123,256.783935546875
10,2020-05-14,United_Arab_Emirates,30,622.3,453.3031994727495,449.91905460440387,7533.743606612952,445.3,3236.485861579358,255.9187774658203
11,2020-05-15,United_Arab_Emirates,30,635.4,448.65255621191665,453.7481159826805,8770.760131816767,527.7,3776.4105835437695,255.9447021484375
12,2020-05-16,United_Arab_Emirates,30,663.9,451.0296969135437,483.5890179966625,9213.93762434176,465.5,4331.2086894599415,248.94882202148438
13,2020-05-17,United_Arab_Emirates,30,688.9,466.61852036852025,456.3934174971412,9476.341680642714,527.7,4937.31858856618,243.0126190185547
14,2020-05-18,United_Arab_Emirates,30,711.8,466.06901321733807,495.7213274842143,11242.601966173996,498.6,5485.063215871332,249.13101196289062
15,2020-05-19,United_Arab_Emirates,30,739.7,457.14123738074784,461.97289570501476,13197.802559811555,527.7,6056.183881230837,245.03387451171875
16,2020-05-20,United_Arab_Emirates,30,764.6,464.78695849150836,497.3407875071455,13587.900309751121,498.6,6475.239568881104,234.5134735107422
17,2020-05-21,United_Arab_Emirates,30,780.6,465.32131466866457,462.7550459701862,14628.86494289954,527.7,7165.551930308337,249.25648498535156
18,2020-05-22,United_Arab_Emirates,30,802.0,459.85289301531805,504.3383576875915,15523.922214233813,527.7,7702.404285670108,242.03402709960938
19,2020-05-23,United_Arab_Emirates,30,823.1,462.01018002830483,467.3664870898834,16929.08712043181,527.7,8182.3191336337595,210.0677490234375
20,2020-05-24,United_Arab_Emirates,30,831.8,457.5436192057942,460.3477087278743,17574.611612726454,498.6,8550.424530068374,198.05255126953125
21,2020-05-25,United_Arab_Emirates,30,840.1,471.3603024031522,463.92887395016237,18644.992313560582,527.7,9039.533912162444,185.78309631347656
22,2020-05-26,United_Arab_Emirates,30,847.6,463.38374258241754,502.3896859739253,19685.16779524392,527.7,9463.644277776153,159.40496826171875
23,2020-05-27,United_Arab_Emirates,30,845.9,466.1989113775112,467.51560905582716,20819.52762965945,527.7,9846.530549464345,183.13516235351562
24,2020-05-28,United_Arab_Emirates,30,861.1,462.27555329670315,467.22752463743353,21908.52028563346,527.7,10198.969608590387,196.89598083496094
25,2020-05-29,United_Arab_Emirates,30,834.2,468.9920780441779,472.0801857518775,23394.838149044135,527.7,10599.542256467887,167.05760192871094
26,2020-05-30,United_Arab_Emirates,30,810.7,460.2315532967031,465.9033053760569,25295.084639414737,527.7,11060.797648861646,182.66566467285156
27,2020-05-31,United_Arab_Emirates,30,789.2,464.49463865023847,467.3222274921191,26755.788924804172,527.7,11327.398416574097,150.48023986816406
28,2020-06-01,United_Arab_Emirates,30,765.9,460.557196153846,469.5871394035703,28403.73908297519,527.7,11539.707633570224,147.62078857421875
29,2020-06-02,United_Arab_Emirates,30,730.0,462.9988863775112,470.21598370011833,30012.69951964007,527.7,11691.118402836686,196.32139587402344
30,2020-06-03,United_Arab_Emirates,60,708.4,803.1194648538122,772.3379366742746,3448.3425216699375,765.9,781.8023293910744,428.17364501953125
31,2020-06-04,United_Arab_Emirates,60,687.4,800.543323439671,752.6098237916533,3377.470535504322,730.0,778.9503182559508,428.17364501953125
32,2020-06-05,United_Arab_Emirates,60,671.1,803.1194648538122,774.4242495949787,2248.8294173139852,810.7,772.7582073157089,428.17352294921875
33,2020-06-06,United_Arab_Emirates,60,655.6,802.1752678841153,752.1762121952365,-135.27626780332406,861.1,771.667049719296,428.1732177734375
34,2020-06-07,United_Arab_Emirates,60,629.9,803.1194648538122,763.9298326503317,-1212.803844742382,861.1,745.4078764403127,428.17303466796875
35,2020-06-08,United_Arab_Emirates,60,627.6,800.543323439671,760.2327484158824,-1938.9418568568499,730.0,743.4301843307542,428.17291259765625
36,2020-06-09,United_Arab_Emirates,60,620.6,803.1194648538122,772.8329626608626,-3026.978896973785,810.7,740.5775065827811,428.173095703125
37,2020-06-10,United_Arab_Emirates,60,600.8,802.1752678841153,766.8129397548063,-4628.101132086651,861.1,734.0423965989974,428.17327880859375
