,date,Country,Milestone,y_true,pred_RandomForest,pred_GradientBoosting,pred_LinearSVR,pred_DecisionTree,pred_BayesianRidge,pred_LSTM
0,2020-05-02,Philippines,30,217.3,207.31051420184875,203.4550864528519,-336.3266302517162,184.1,181.64004647221014,217.66798400878906
1,2020-05-03,Philippines,30,221.8,222.3674490766893,193.37897237065178,697.4779798521832,285.7,185.16984349573167,217.59104919433594
2,2020-05-04,Philippines,30,224.2,233.48928968276917,204.8371608101664,569.4414649309543,184.1,176.6435770628734,217.51596069335938
3,2020-05-05,Philippines,30,229.3,229.57262528703203,194.93088168744404,933.5663137390922,189.9,169.12578475787876,216.95635986328125
4,2020-05-06,Philippines,30,239.0,228.8818562539691,198.80055683934128,1115.62585581545,184.1,160.23953336764797,216.54689025878906
5,2020-05-07,Philippines,30,242.5,234.03448834004377,201.29618584057698,832.1113389677191,191.9,161.86118534880057,217.10556030273438
6,2020-05-08,Philippines,30,256.6,237.10661561738976,213.6640195556217,1261.4321889822586,184.1,143.68343832560367,214.2526092529297
7,2020-05-09,Philippines,30,250.5,245.3453249373434,229.6661348923004,711.991802066072,184.1,105.02336482047717,208.045166015625
8,2020-05-10,Philippines,30,239.8,250.22859126984142,233.24825608892414,4137.60789133712,195.3,48.9632921353043,165.99002075195312
9,2020-05-11,Philippines,30,230.6,240.57704634254642,217.4373096006651,2860.4959016874263,184.1,-1.5057803614044474,181.7846221923828
10,2020-05-12,Philippines,30,231.4,248.15701090314928,257.09350478835125,6209.866705031578,246.6,22.47833078471956,134.30970764160156
11,2020-05-13,Philippines,30,242.2,248.5042946428573,214.4319482101509,3281.731832103772,184.1,6.91753335468502,122.65310668945312
12,2020-05-14,Philippines,30,239.5,243.4751055555557,222.090201985368,3084.333663657403,184.1,-21.513778556479565,93.84603118896484
13,2020-05-15,Philippines,30,239.1,246.10901666666683,204.09861586469185,378.9241182827301,184.1,-37.94544722491281,118.66272735595703
14,2020-05-16,Philippines,30,240.7,248.61968333333348,204.0394706608019,-2380.8612063990367,191.9,11.822280060011252,194.7725372314453
15,2020-05-17,Philippines,30,230.1,239.00751666666682,202.80813070547364,-4882.476189854574,184.1,0.6169627078121778,143.46878051757812
16,2020-05-18,Philippines,30,217.0,245.00995256769386,215.7806370504303,-5936.540588298343,184.1,-23.173633675525878,134.02613830566406
17,2020-05-19,Philippines,30,225.5,239.75438888888905,204.8827330819172,2248.506247569373,184.1,5.326310405708142,165.32144165039062
18,2020-05-20,Philippines,30,233.2,243.27836174846766,194.00897631889083,407.7237367769261,184.1,35.73974150581847,190.6438751220703
19,2020-05-21,Philippines,30,242.7,240.35144154401172,203.9325360456843,2335.629614955927,195.3,45.25462723818731,178.42613220214844
20,2020-05-22,Philippines,30,234.8,246.11586904761919,206.60171971767028,-39.205288309764136,246.6,59.16432931022791,68.78559112548828
21,2020-05-23,Philippines,30,224.7,239.16803301571636,218.74067110768442,2783.8954854436624,184.1,44.65550598704979,178.52084350585938
22,2020-05-24,Philippines,30,215.9,239.29410555555572,195.69328666448587,4627.946810034994,184.1,41.359532103434134,61.51262664794922
23,2020-05-25,Philippines,30,215.9,246.57051666666683,203.8575481775871,5008.1857940810305,187.1,24.730696191893117,0.9409977793693542
24,2020-05-26,Philippines,30,222.8,242.511438888889,201.27902489353065,7873.258595391046,191.9,24.907705272079113,0.9388831853866577
25,2020-05-27,Philippines,30,236.4,243.85588333333348,203.27009289576552,8114.79952902586,187.1,13.203634945231386,7.5992631912231445
26,2020-05-28,Philippines,30,253.6,243.78484880952385,211.97766208013127,10391.133643477391,187.1,18.21042128608184,7.054853439331055
27,2020-05-29,Philippines,30,287.0,243.11741587301603,224.2131310758575,9351.545289888332,184.1,21.603128276100733,1.0608066320419312
28,2020-05-30,Philippines,30,369.2,245.97099285714302,205.88151763368515,5487.468369434896,187.1,22.249655178982692,3.018002510070801
29,2020-05-31,Philippines,30,400.3,246.64073571428588,206.8982437795504,7327.471453039015,195.3,34.00012812675493,3.30117130279541
30,2020-06-01,Philippines,60,465.2,300.49436448367,293.2265991647843,-2911.01803967365,369.2,283.5568444308414,222.4183349609375
31,2020-06-02,Philippines,60,504.1,311.0698008641495,313.08001806118966,-1124.9335176810503,222.8,297.9189022312282,221.30746459960938
32,2020-06-03,Philippines,60,522.0,318.98545283669193,360.3335720821013,1434.9692335440134,369.2,321.12171399121576,220.29237365722656
33,2020-06-04,Philippines,60,571.3,336.56078568914063,366.1816366035156,415.2160995623478,369.2,318.06204372807844,216.33273315429688
34,2020-06-05,Philippines,60,606.3,318.6520983150267,292.725787431471,1476.439905928304,369.2,294.4507203524669,214.01480102539062
35,2020-06-06,Philippines,60,595.7,309.78114344095997,259.71326485140963,5382.555662994431,287.0,300.42467743328393,209.65777587890625
36,2020-06-07,Philippines,60,629.1,291.3697932062395,307.4177354746711,9602.780808971182,287.0,303.51725357809937,203.83164978027344
37,2020-06-08,Philippines,60,630.7,326.2649110247763,297.79430053761365,5357.40149667772,369.2,289.6922069677474,193.05636596679688
38,2020-06-09,Philippines,60,584.0,318.132662355291,256.8550958524291,9473.33606420945,287.0,290.8020086104743,181.06109619140625
39,2020-06-10,Philippines,60,576.8,311.12425798100924,258.5676464579089,10423.68200345504,287.0,275.23069408577203,177.5339813232422
40,2020-06-11,Philippines,60,564.6,312.7328891811214,254.3499048755744,11907.705774010765,242.7,284.55894758213157,185.85093688964844
41,2020-06-12,Philippines,60,553.7,325.42467889211946,327.27501900563055,11908.079511322561,222.8,310.4467134471773,151.73165893554688
