,date,Country,Milestone,y_true,pred_RandomForest,pred_GradientBoosting,pred_LinearSVR,pred_DecisionTree,pred_BayesianRidge,pred_LSTM
0,2020-04-28,Iran,30,1197.8,1384.959244141969,1258.343020390858,-6334.430780593231,1248.6,1214.1776887752862,2026.000244140625
1,2020-04-29,Iran,30,1171.6,1382.6455655705404,1258.4518490667513,-2752.690004570789,1248.6,1209.7465950327835,2025.5390625
2,2020-04-30,Iran,30,1144.6,1382.6455655705404,1257.429716688038,18708.630420729776,1248.6,1178.3154213859461,2025.201171875
3,2020-05-01,Iran,30,1113.5,1384.959244141969,1256.7737383147526,27845.51500102268,1248.6,1206.7515012297154,2025.1024169921875
4,2020-05-02,Iran,30,1084.4,1382.6455655705404,1260.3841520650938,25102.978934253933,1248.6,1210.0610076681473,2024.8648681640625
5,2020-05-03,Iran,30,1045.2,1384.959244141969,1264.94814146132,16253.49426874368,1531.3,1171.6786859546,2024.3970947265625
6,2020-05-04,Iran,30,1039.8,1384.959244141969,1249.5571645189104,14149.637253900559,1248.6,1096.2666248665605,2024.831298828125
7,2020-05-05,Iran,30,1045.3,1382.6455655705404,1257.0788862249685,14052.458819464346,1248.6,954.4840402855698,2025.3592529296875
8,2020-05-06,Iran,30,1064.2,1382.6455655705404,1257.0260047409272,17253.621243270907,1248.6,791.2508104710682,2025.197998046875
9,2020-05-07,Iran,30,1116.9,1382.6455655705404,1249.6126003839447,25904.83267683324,1248.6,541.3012388118932,2025.7021484375
10,2020-05-08,Iran,30,1166.3,1382.6455655705404,1249.6126003839447,31177.7636917724,1248.6,289.56254593351423,2027.7076416015625
11,2020-05-09,Iran,30,1210.7,1382.6455655705404,1249.6126003839447,28425.75921302254,1248.6,62.73955729187037,2026.9658203125
12,2020-05-10,Iran,30,1256.3,1382.6455655705404,1249.6126003839447,24201.285328563485,1248.6,-196.95943368662893,2020.9381103515625
13,2020-05-11,Iran,30,1296.3,1382.6455655705404,1249.6126003839447,26133.740344776277,1248.6,-398.74326715131747,1996.3819580078125
14,2020-05-12,Iran,30,1364.0,1382.6455655705404,1249.6126003839447,30025.9906780018,1248.6,-564.875329932067,1958.0919189453125
15,2020-05-13,Iran,30,1431.9,1382.6455655705404,1249.6126003839447,34272.48381893415,1248.6,-682.8640631663661,1906.362060546875
16,2020-05-14,Iran,30,1530.1,1420.5151116489715,1446.738496716226,29031.784120948436,1248.6,-333.0259362849629,1481.6171875
17,2020-05-15,Iran,30,1588.6,1418.305091844559,1271.7253997999912,33063.6266209466,1248.6,-863.4256250499393,1879.9921875
18,2020-05-16,Iran,30,1666.5,1471.5387227799974,1366.5049592574717,17152.984649075588,1531.3,-621.8635591888069,1920.10546875
19,2020-05-17,Iran,30,1674.2,1459.5442853035847,1259.808033600518,23159.288780117247,1248.6,-665.0850558355505,1913.887939453125
20,2020-05-18,Iran,30,1706.3,1428.94465496448,1372.03335266114,11554.365723592511,1248.6,-552.9959555781311,1903.43603515625
21,2020-05-19,Iran,30,1780.1,1481.606018150069,1266.7291784128536,15227.409798592138,1331.7,-436.66970536474537,1869.086181640625
22,2020-05-20,Iran,30,1838.3,1485.1298819791323,1372.1001545038996,1953.5172160054235,1248.6,-277.57931884284835,1622.9910888671875
23,2020-05-21,Iran,30,1934.6,1438.0390728965476,1308.453274649784,15891.066081778865,1248.6,-194.6514444927111,1392.578857421875
24,2020-05-22,Iran,30,2005.5,1480.1279305583305,1390.0575625088907,19879.804276256946,2283.5,-39.893067106355375,7.49705696105957
25,2020-05-23,Iran,30,2088.5,1435.6560145673773,1505.0220038616958,47050.23366599676,1248.6,92.49390622789588,7.478268146514893
26,2020-05-24,Iran,30,2079.6,1474.4431924020423,1277.4277250495772,64031.30700178734,1248.6,210.28694951277294,7.4974260330200195
27,2020-05-25,Iran,30,2116.8,1544.5950890179263,1549.5010336258051,86371.95399060886,1248.6,320.0346875118935,7.514400959014893
28,2020-05-26,Iran,30,2108.9,1447.0428132023203,1285.1915474622813,82197.94967981143,1628.2,418.979161599902,7.5196967124938965
29,2020-05-27,Iran,30,2111.9,1485.9210737956487,1313.9056857932553,43989.88305226729,1248.6,498.3008143303673,16.62286949157715
30,2020-05-28,Iran,60,2139.3,1819.7440150588445,2014.9609386501998,-3008.791645478431,2111.9,3057.97158479612,1255.0767822265625
31,2020-05-29,Iran,60,2135.7,1833.1849089957811,2051.924321504562,-12112.699298635738,2079.6,3217.541129843323,1140.21435546875
32,2020-05-30,Iran,60,2206.5,1835.2398787139714,2003.5186849857284,-17447.636815238828,2108.9,3858.753413329293,1210.4669189453125
33,2020-05-31,Iran,60,2200.1,1830.1301703806378,2042.6989003469928,-8464.1517688117,2108.9,4324.8106670653215,1343.86865234375
34,2020-06-01,Iran,60,2212.5,1828.1369401174802,2011.319584411865,-23071.696013252455,1838.3,4817.5332275433075,1361.3704833984375
35,2020-06-02,Iran,60,2279.3,1808.6417118280067,2032.4082193536283,-13112.065410082569,2088.5,5416.232200118175,994.76904296875
36,2020-06-03,Iran,60,2404.1,1816.9407493280064,1966.6716121535906,-20978.873491015634,2088.5,5942.254246128635,1529.38330078125
37,2020-06-04,Iran,60,2499.5,1806.7845614492182,1967.873217031984,-11241.11901613759,2088.5,6192.937795049891,1133.0924072265625
38,2020-06-05,Iran,60,2654.6,1805.8842868280062,1993.3082719299766,-19540.232073701227,2088.5,6503.961290128556,1517.812744140625
39,2020-06-06,Iran,60,2764.5,1800.3839539220235,1942.8361200916615,-3818.117115433757,2088.5,6789.366248594381,1706.5474853515625
