,date,Country,Milestone,y_true,pred_HT_Reg,pred_HAT_Reg,pred_ARF_Reg,pred_PA_Reg
0,2020-04-30,Greece,30,34.1,32.281032329420924,31.784491008437314,55.05040569657666,34.199049725371104
1,2020-05-01,Greece,30,34.6,41.00995587133583,34.127334361048156,74.93098907388762,140.16385162112195
2,2020-05-02,Greece,30,19.0,33.8169956781294,21.021357403383398,66.63091588085058,403.53952849570516
3,2020-05-03,Greece,30,21.2,31.193496876655285,5.953009029288111,107.6335925720373,580.1802100821014
4,2020-05-04,Greece,30,16.3,19.562413406143612,-3.2714079451973603,33.43120469013631,636.1026884417488
5,2020-05-05,Greece,30,14.2,25.00003520447473,10.549727280686305,38.026933131665444,644.9048651096343
6,2020-05-06,Greece,30,13.6,-12.539127314242002,-45.98729494381505,130.509111681293,681.5618081581422
7,2020-05-07,Greece,30,15.7,3.6551112676532185,-1.739298245022674,103.49963764265361,549.7039263984622
8,2020-05-08,Greece,30,14.4,4.225364422936437,-15.80635265739145,188.40869586362763,683.49315510151
9,2020-05-09,Greece,30,15.7,55.41674163397448,25.838376284755526,131.91542312049955,748.9137363793518
10,2020-05-10,Greece,30,13.4,22.19061240041068,-23.839805697473288,142.7430668952246,592.2942449161042
11,2020-05-11,Greece,30,12.5,66.0812625300723,7.4684239489698925,211.1318125799769,713.0990861846251
12,2020-05-12,Greece,30,13.5,24.61093695174136,-64.9993589564121,67.06264898461512,485.2473203664984
13,2020-05-13,Greece,30,12.4,-30.68168464239016,-111.53253691694411,169.48311126994892,717.831838215928
14,2020-05-14,Greece,30,13.4,-60.45170581651666,-172.87204254434664,208.75934348500763,758.545198198645
15,2020-05-15,Greece,30,13.8,-19.122009129001377,-64.54554972990019,236.10372485234808,652.0632690512754
16,2020-05-16,Greece,30,16.8,-146.29160513336637,-272.5286150852524,485.19488327401064,403.8288848118984
17,2020-05-17,Greece,30,15.6,-5.72398417364186,-57.906007977564265,141.977609050373,69.34316257951966
18,2020-05-18,Greece,30,15.6,18.022338435583947,-56.815500230958456,308.99521555548813,-105.7472060617321
19,2020-05-19,Greece,30,14.5,19.168467647610342,-72.33181893564742,214.54448089630387,-157.48203539180864
20,2020-05-20,Greece,30,13.0,-50.43006329211891,-147.63847244808989,254.07845474650702,65.00290431882487
21,2020-05-21,Greece,30,13.4,24.232820989325212,-87.50942383192438,183.00822697694747,95.29790878646756
22,2020-05-22,Greece,30,12.7,25.68025508250345,-78.98035941895733,187.134405236702,399.6699589294903
23,2020-05-23,Greece,30,12.9,-83.00035148106238,-223.6371805358171,543.5001604852142,143.1480294171162
24,2020-05-24,Greece,30,11.6,-24.56902003535908,-172.7955778317612,415.4875392736785,83.50673799532092
25,2020-05-25,Greece,30,10.8,23.483033324768602,-99.02138137833299,267.13462839942287,-119.48860884184163
26,2020-05-26,Greece,30,7.2,-56.69373177707592,-202.3050047959428,347.9395055899982,-238.27645795386584
27,2020-05-27,Greece,30,7.3,-2.2569301905435353,-149.097888486346,404.9871589526832,-283.3350431264999
28,2020-05-28,Greece,30,6.9,-10.867453261628803,-166.08911862523587,19.435341469488677,-378.4609298151318
29,2020-05-29,Greece,30,7.0,-14.636940941579489,-171.65710302086592,-2.747005761503978,-373.33381930195713
30,2020-05-30,Greece,60,6.9,6.270448031947964,6.807821744157003,-62.41738339594761,6.998972604058469
31,2020-05-31,Greece,60,6.5,-13.6974701415784,-2.4207321943305473,41.696972227035715,78.88576778724678
32,2020-06-01,Greece,60,6.4,-29.848361354282126,0.26271342542535336,43.32052087801135,695.1803695733212
33,2020-06-02,Greece,60,4.5,-51.74597768462515,-0.03239996575744186,-21.291535016510466,465.90700750718975
34,2020-06-03,Greece,60,6.1,-93.91089630571173,-6.862560357958948,-103.33328195354417,796.5166978865543
35,2020-06-04,Greece,60,5.9,-60.722629393758915,-1.8708480000110583,-168.00704116517576,514.3632168806591
36,2020-06-05,Greece,60,7.0,-67.42867397442515,-17.03298840344717,-154.30667756593346,579.9833733812145
37,2020-06-06,Greece,60,7.5,-38.06084002646168,-17.66028201260989,-179.7455495175438,356.4266277473968
38,2020-06-07,Greece,60,7.7,-56.496251611014934,-18.801844427031348,-205.1891720311596,371.1308193042566
39,2020-06-08,Greece,60,9.1,-83.20970048162104,-27.586757159781094,-250.73134071358902,-15.494848424533426
40,2020-06-09,Greece,60,14.0,-125.46686845308898,-8.859749911088862,-315.27074222579313,205.44714146376404
41,2020-06-10,Greece,60,14.3,-209.19854344865422,-13.000280140492066,28.538071484415262,154.43848938512468
42,2020-06-11,Greece,60,15.1,-278.0326221925983,-1.8232887000060174,-234.6629354423071,110.77278682946434
43,2020-06-12,Greece,60,17.0,-206.25028077433274,0.20264244272927812,-250.3572447511149,143.3835423980564
44,2020-06-13,Greece,60,17.1,-303.4549828978779,-21.87867710714498,-215.85852194830488,83.13043302279728
45,2020-06-14,Greece,60,17.5,-137.4035004470177,-18.22372296383184,-236.2718034300617,248.72503364156407
46,2020-06-15,Greece,60,16.9,-169.01460428587023,-26.013458502446532,-169.3854600224757,305.3748728282213
47,2020-06-16,Greece,60,16.7,-165.5947224874573,-22.356396112081825,43.14510485959305,268.65390897898675
48,2020-06-17,Greece,60,16.8,-211.6787259035197,-25.4554111087946,-323.47255159783697,417.9783493791106
49,2020-06-18,Greece,60,20.6,-234.71099388567484,-27.709312770148266,-468.35194054493684,306.9651373704003
50,2020-06-19,Greece,60,17.8,-251.7978019447421,-14.160464751569911,-386.84558444810784,291.820806012655
