,date,Country,Milestone,y_true,pred_HT_Reg,pred_HAT_Reg,pred_ARF_Reg,pred_PA_Reg
0,2020-05-02,Lebanon,30,5.2,4.107566125282445,4.438209320117284,5.80089450941019,5.264848063927017
1,2020-05-03,Lebanon,30,5.1,0.5758327749994212,2.93260433386952,4.929530879300235,-0.9882227866653626
2,2020-05-04,Lebanon,30,4.9,0.6378128787464394,3.042897075360221,3.0034890847142117,-7.664794149370509
3,2020-05-05,Lebanon,30,4.4,-1.307724336408544,0.7199100474383506,2.623314106175469,-28.450857871899032
4,2020-05-06,Lebanon,30,3.7,0.6578448739755789,-0.16521373941904116,5.61855293610285,-24.352663217899945
5,2020-05-07,Lebanon,30,4.3,-4.909992780638042,-2.7280213537479376,5.315234525354878,-53.39233132263763
6,2020-05-08,Lebanon,30,7.4,-4.270038391708903,1.9520860469842454,9.358436309878012,-63.80241122857548
7,2020-05-09,Lebanon,30,7.9,-4.977962514767505,-6.458341214453103,7.494362694536457,-94.05494902980494
8,2020-05-10,Lebanon,30,8.8,-2.8459177026195306,-0.48594233157566613,12.043162349196596,-130.69001041884442
9,2020-05-11,Lebanon,30,12.0,-8.135198212246976,-11.317539815487667,6.095628589951844,-129.031666293673
10,2020-05-12,Lebanon,30,13.0,-15.239732416547763,1.3246023329801169,24.435902278388625,-112.26381178173715
11,2020-05-13,Lebanon,30,13.7,-0.18839646523710307,-5.17348170422358,15.497115240599586,-140.47378703215296
12,2020-05-14,Lebanon,30,14.1,-16.70841617990114,-7.439255537473404,4.299030143446284,-155.05423167731024
13,2020-05-15,Lebanon,30,14.6,2.13693621639856,-12.867266608659943,13.88828432690427,-107.38425125424972
14,2020-05-16,Lebanon,30,15.0,-27.840410136030744,-30.314266611469616,15.162410456623277,-114.26621902826203
15,2020-05-17,Lebanon,30,15.2,21.29894618288849,-1.674212108236464,-6.672887739001539,-116.39838190185806
16,2020-05-18,Lebanon,30,12.7,-35.05009901201204,-28.931358279700962,-5.010092539576145,-106.54006515467707
17,2020-05-19,Lebanon,30,13.5,5.504627748008812,16.6270188058245,33.0030437987249,-80.01507238904462
18,2020-05-20,Lebanon,30,14.5,-36.139234100147135,-22.568009489319277,41.37171923680292,-69.62841777407372
19,2020-05-21,Lebanon,30,11.6,-13.711276586472298,-7.764173402855139,39.95947114437093,-69.19945084148166
20,2020-05-22,Lebanon,30,16.5,-7.175232008348345,-27.830991450740445,10.70781524472774,-53.34385147238186
21,2020-05-23,Lebanon,30,21.6,-30.80892622341757,-26.07053875456094,12.610599042569604,-74.17668280864356
22,2020-05-24,Lebanon,30,21.9,4.49494561799256,-3.0959419348649018,43.74364468053264,-73.98238164342722
23,2020-05-25,Lebanon,30,22.8,-16.968850590629703,-24.439116931914345,56.3269338835209,-94.57009675156495
24,2020-05-26,Lebanon,30,22.8,15.746640577960196,-17.78029872404137,21.915654463782225,-43.345524647798264
25,2020-05-27,Lebanon,30,23.8,-24.93386138510341,-56.47746869054872,37.631419458256936,-80.04849551522192
26,2020-05-28,Lebanon,30,25.0,-9.118058904424736,-29.3214352564347,23.253230585679542,-62.69593761122377
27,2020-05-29,Lebanon,30,23.7,10.036944835198774,-15.309098280837315,28.987018996654076,-77.48602127923068
28,2020-05-30,Lebanon,30,21.8,-5.279455708048527,-36.25725983694018,24.98713387418661,-69.88535871901546
29,2020-05-31,Lebanon,30,23.0,-1.5361907869760394,-21.73713676019648,24.125466646075264,-73.94527496500955
30,2020-06-01,Lebanon,60,19.6,19.70809329584078,19.577532933123237,-13.013839807773055,19.69992815681032
31,2020-06-02,Lebanon,60,14.7,18.920562193493378,19.545144883320134,11.143606210944226,16.887219325286356
32,2020-06-03,Lebanon,60,14.5,23.08187497397863,23.115739726951404,-7.849690925291137,35.99714698905977
33,2020-06-04,Lebanon,60,14.2,20.24781538239906,22.248739792783226,36.00571562514056,12.790205155229465
34,2020-06-05,Lebanon,60,18.7,23.665959366749455,23.099834069674962,11.712703678654595,27.079075291845918
35,2020-06-06,Lebanon,60,17.2,18.279940488180973,19.662422715663183,12.638657066016258,22.24251762813694
36,2020-06-07,Lebanon,60,15.9,23.964712942038062,21.09231761801253,16.77238768647531,17.101897986291586
37,2020-06-08,Lebanon,60,16.3,28.322842688554296,25.985269971724314,7.407780666722562,28.036905153672343
38,2020-06-09,Lebanon,60,17.8,16.593607699664645,18.2710294396798,20.57091054470906,13.06602386244598
39,2020-06-10,Lebanon,60,17.7,32.44218100844941,30.355035670900897,-29.189419095550925,26.410903574700484
40,2020-06-11,Lebanon,60,16.8,15.587992313025072,20.010995445401115,6.790448882135699,15.76992597507124
41,2020-06-12,Lebanon,60,16.9,35.643593307242725,32.8887657646526,-7.205820107833468,15.976057471610076
42,2020-06-13,Lebanon,60,18.0,12.512462365807009,13.966779492134405,9.586462151302399,18.943808901858507
43,2020-06-14,Lebanon,60,18.6,32.79143912339315,26.058736531687224,11.997463407731999,13.778536256558287
44,2020-06-15,Lebanon,60,14.0,13.267565987314658,14.59642813672772,25.154319337546333,14.178872664228008
45,2020-06-16,Lebanon,60,15.2,19.24834297111873,18.499232180239908,-24.12236081949939,15.18354096606436
46,2020-06-17,Lebanon,60,15.3,32.52308364347355,27.046058302609296,-29.250112401824577,27.649915583132444
47,2020-06-18,Lebanon,60,15.8,0.36771701717719907,4.5292261847456885,34.12276474744014,5.434035950099453
48,2020-06-19,Lebanon,60,14.5,41.89343626197955,32.96875584284566,1.077618057183349,20.82991196999327
