,date,Country,Milestone,y_true,pred_HT_Reg,pred_HAT_Reg,pred_ARF_Reg,pred_PA_Reg
0,2020-04-29,San_Marino,30,9.8,11.109429919639881,11.386403910403235,9.800001472633607,9.8783042752452
1,2020-04-30,San_Marino,30,10.2,12.226816149778976,15.202195724557356,7.919755282392675,30.796038017407124
2,2020-05-01,San_Marino,30,10.7,11.193840091435284,12.904963722460394,3.265018085799738,19.600596027631752
3,2020-05-02,San_Marino,30,10.4,8.336297314732752,15.857102795159225,2.4190428249609814,15.039402110551533
4,2020-05-03,San_Marino,30,9.2,10.896728387656784,15.90601270769843,4.313617059893542,27.606753783373637
5,2020-05-04,San_Marino,30,8.1,10.451291297237828,14.760331940648413,1.9697048484401538,9.693173319047231
6,2020-05-05,San_Marino,30,6.9,9.052595137993805,15.528506929468948,6.824706795552832,50.93393615433017
7,2020-05-06,San_Marino,30,7.6,10.39101647020938,19.245485376152782,1.833784030958289,-10.651301057058538
8,2020-05-07,San_Marino,30,7.0,8.739943301055513,19.59377942158715,3.8345404547609983,22.740921237895783
9,2020-05-08,San_Marino,30,8.4,5.3019420536002055,21.416804557611847,-5.82762971020215,-5.470580869004936
10,2020-05-09,San_Marino,30,7.0,8.1168299891292,18.78764140557075,-6.830299186085207,-25.903413967410277
11,2020-05-10,San_Marino,30,7.4,5.732843169947499,16.415614713846335,-0.30678430633915976,-33.61652897227108
12,2020-05-11,San_Marino,30,5.9,8.66340337669961,16.03855523988097,4.789124208701866,-15.075727377297918
13,2020-05-12,San_Marino,30,4.8,8.766531001142033,18.860336262557468,-4.3800860784978415,-25.55498255650474
14,2020-05-13,San_Marino,30,5.8,8.162021772820731,16.89693175685317,-7.947821027588833,-4.2620684923884955
15,2020-05-14,San_Marino,30,6.1,3.896468059869651,17.22496696084096,-6.8247885322813735,-1.2357433554968495
16,2020-05-15,San_Marino,30,6.6,9.38473597566608,13.81097900537298,5.782412418111737,7.315018617325361
17,2020-05-16,San_Marino,30,6.3,8.859302127534393,14.493745470869392,4.2841920892555905,5.675557454805251
18,2020-05-17,San_Marino,30,4.5,6.272086718932586,18.615618523413463,0.9407815816797784,17.645817026788247
19,2020-05-18,San_Marino,30,3.2,7.975335202985595,24.188270381928852,-15.680276615262864,9.0729296822955
20,2020-05-19,San_Marino,30,3.1,2.8219674172739495,18.99382168947337,-14.129630756201351,43.685481508479725
21,2020-05-20,San_Marino,30,1.8,5.072429106021112,21.65681841452026,-3.577236575030824,39.50929271697721
22,2020-05-21,San_Marino,30,2.8,7.408132257360267,28.786717330338703,0.15793657910222958,60.601414554207565
23,2020-05-22,San_Marino,30,3.0,8.174345707179956,15.965673427466285,2.090211118585839,29.74582852868587
24,2020-05-23,San_Marino,30,2.3,-1.4700907628830038,34.767633308571966,-11.491143799720234,-3.9308877216150866
25,2020-05-24,San_Marino,30,2.2,8.402752885077833,17.77274397106999,-1.458692870817882,-6.781728974553237
26,2020-05-25,San_Marino,30,1.7,5.183580362428577,22.67467593145675,-6.738683970791649,-8.15704979914029
27,2020-05-26,San_Marino,30,1.4,9.906780888665491,16.624857705332367,1.6508325643399333,0.8422442034745017
28,2020-05-27,San_Marino,30,1.3,11.351480415019543,17.005024701577085,5.497035558967502,54.58523522348909
29,2020-05-28,San_Marino,30,1.3,12.866339460267735,13.300344622720853,5.3704301264482215,29.036439597217043
30,2020-05-29,San_Marino,60,1.6,1.7647787270097188,1.6764855554956437,-8.479241978474807,1.6973922244860988
31,2020-05-30,San_Marino,60,1.6,0.7473809198660124,-2.1013017709329915,15.403474248827788,9.414518151695216
32,2020-05-31,San_Marino,60,1.5,-0.5305394383168274,-0.5635151636320579,8.189676973013366,-1.7503266080509645
33,2020-06-01,San_Marino,60,1.3,-0.05297936717541951,-2.293399017369067,1.6231088870707384,-24.56980267744943
34,2020-06-02,San_Marino,60,2.6,-0.8082132910536721,-3.745917694278056,2.9060752518068265,-16.627353598065536
35,2020-06-03,San_Marino,60,2.2,-1.0471624689092334,-1.2614503122052394,-2.5098065423465963,-28.922244615504333
36,2020-06-04,San_Marino,60,2.2,-1.0545426271833556,-2.0806979282479485,20.417191406862464,-15.378956776030329
37,2020-06-05,San_Marino,60,2.1,-2.5020777626782333,-6.510947324920421,18.450073085433527,-16.473392620975105
38,2020-06-06,San_Marino,60,2.1,-3.2156875086078696,-7.924529822713728,8.934560100005399,-8.614532172650705
39,2020-06-07,San_Marino,60,2.0,-3.425553698884505,-8.105515286829315,16.41023054024593,4.808398930933671
40,2020-06-08,San_Marino,60,1.7,-2.769010611458647,-3.419766528518993,-7.049881733617395,-8.85170917359573
41,2020-06-09,San_Marino,60,1.6,-1.903309766781593,-1.8659887203423349,10.211262887567422,-5.863779034972972
42,2020-06-10,San_Marino,60,1.7,-2.6057026166571386,-5.4355438151106465,-6.394531821155616,1.13359092787839
43,2020-06-11,San_Marino,60,2.0,-3.1608264427036943,-11.382307532642004,-1.9273755621798703,-14.468150537840344
44,2020-06-12,San_Marino,60,0.4,-4.4659538418535,-5.429721772511092,-4.711123680263845,-9.871595224274518
45,2020-06-13,San_Marino,60,0.7,-2.2944325997388404,-4.6158702483162255,2.0582612756452354,-29.533619996813812
46,2020-06-14,San_Marino,60,0.7,-2.93907619256699,-1.5101895298030676,18.437462785772144,-13.767057953757806
47,2020-06-15,San_Marino,60,0.7,-2.485462070966138,-5.3833600233680805,-3.9456505717950563,-11.69397746404352
48,2020-06-16,San_Marino,60,0.7,-3.6927827292772033,-10.58897385262202,-5.837489081650663,2.2608423190782405
