,date,Country,Milestone,y_true,pred_HT_Reg,pred_HAT_Reg,pred_ARF_Reg,pred_PA_Reg
0,2020-05-02,Philippines,30,217.3,209.61722617471037,204.55421973639199,209.10645079764632,217.36998449960706
1,2020-05-03,Philippines,30,221.8,192.24570319560883,180.8824275475796,227.98624861395504,1284.985114154542
2,2020-05-04,Philippines,30,224.2,212.2799943675759,184.85942559427917,237.62182969992952,579.7451500917773
3,2020-05-05,Philippines,30,229.3,198.44311305897543,177.07358987014527,187.30942810219,1373.1408350119805
4,2020-05-06,Philippines,30,239.0,296.2234518310152,328.5992124423464,309.23980081501736,1063.4265618241382
5,2020-05-07,Philippines,30,242.5,252.13999038761762,233.52850586274724,313.76692940012913,1255.7881623171381
6,2020-05-08,Philippines,30,256.6,331.5550927396964,322.73036516960684,280.8271549652146,2537.177272249146
7,2020-05-09,Philippines,30,250.5,276.610659096281,252.5785085704087,343.92585643411417,3867.0816475951037
8,2020-05-10,Philippines,30,239.8,197.48098604202067,208.97002451442722,344.6405382104289,7700.210013858771
9,2020-05-11,Philippines,30,230.6,305.0493182998097,362.92391937931507,456.1383927744147,2785.1583017116563
10,2020-05-12,Philippines,30,231.4,383.91906967896796,389.3867253724322,461.4555343976498,4040.011451360482
11,2020-05-13,Philippines,30,242.2,308.84029413901703,331.47572295563555,240.00415846049486,2147.400641478355
12,2020-05-14,Philippines,30,239.5,361.0283469737486,498.14574594678976,419.536416188713,5589.784664405418
13,2020-05-15,Philippines,30,239.1,219.95806546957593,374.5644001152033,562.9469923915057,2254.5471430755792
14,2020-05-16,Philippines,30,240.7,448.7740753248844,218.93906887443305,424.4872612611009,1351.4948456490451
15,2020-05-17,Philippines,30,230.1,-226.08205923856093,56.587104691494574,200.9508165332113,1576.2490503415966
16,2020-05-18,Philippines,30,217.0,638.0405216713741,741.2365404706636,880.8070478394,1942.7824915150495
17,2020-05-19,Philippines,30,225.5,262.32793125966475,205.00343607367336,744.4622418698748,3208.537663824991
18,2020-05-20,Philippines,30,233.2,581.8557257085808,371.24734693548487,129.93667966144716,2080.711306341267
19,2020-05-21,Philippines,30,242.7,473.73501883041325,951.4651200290384,649.239586891865,1569.3969080697202
20,2020-05-22,Philippines,30,234.8,507.6570958358281,775.5616454239441,974.7816312437959,4996.3269640570525
21,2020-05-23,Philippines,30,224.7,588.9993315122819,396.20861957224815,1171.6409235903188,4645.405814640187
22,2020-05-24,Philippines,30,215.9,555.2016161343147,54.47808406492891,1111.2219649009864,7036.993940500408
23,2020-05-25,Philippines,30,215.9,1287.5820659236072,997.3801662516755,2759.8222995304814,6528.498718629808
24,2020-05-26,Philippines,30,222.8,1370.3485391248119,1683.8645917251893,2201.2472887769154,8292.2605223858
25,2020-05-27,Philippines,30,236.4,3800.3595603188273,4810.571702321185,3868.6148332171488,7997.635647682316
26,2020-05-28,Philippines,30,253.6,3445.87045149335,2875.8040938625177,2609.7265552177746,9054.30759594939
27,2020-05-29,Philippines,30,287.0,1786.4254029090368,3607.7315900755807,-588.7662798553971,9561.305646117535
28,2020-05-30,Philippines,30,369.2,1188.1599244694462,3730.496919711732,2840.777255393851,8927.94657588278
29,2020-05-31,Philippines,30,400.3,1689.0021351334512,2790.307632150488,4694.864625750723,9677.655567381493
30,2020-06-01,Philippines,60,465.2,395.43912675815966,395.66440514871147,440.7488420090717,465.2985464523189
31,2020-06-02,Philippines,60,504.1,440.8609476022829,440.6682227372103,456.1953698132219,3848.2996426921286
32,2020-06-03,Philippines,60,522.0,469.95668164616757,455.377400700099,487.87454728632684,5303.548016762213
33,2020-06-04,Philippines,60,571.3,513.6799462664299,518.4833732362188,593.7815304000574,6211.921780360201
34,2020-06-05,Philippines,60,606.3,486.10353050075463,481.59367308723824,494.85939550633543,7721.437403933145
35,2020-06-06,Philippines,60,595.7,551.976351648008,547.176098380537,575.4256488059194,8367.510808205121
36,2020-06-07,Philippines,60,629.1,644.4112807727619,654.2191555989391,712.6993595604185,8443.918581512327
37,2020-06-08,Philippines,60,630.7,732.4521746769559,703.5771983701652,784.7210577165545,8738.770569469643
38,2020-06-09,Philippines,60,584.0,740.1994797886116,722.5257330434199,872.1633092939975,10203.690656114859
39,2020-06-10,Philippines,60,576.8,755.3754432357138,760.5162068531976,895.2245941382756,9610.05955065714
40,2020-06-11,Philippines,60,564.6,754.5734181713171,733.427649897719,774.6297527646459,9785.23472606035
41,2020-06-12,Philippines,60,553.7,893.1960779397599,903.1193169600398,995.7080415336814,8738.386153031874
42,2020-06-13,Philippines,60,579.0,840.4416718461803,819.9482518481631,894.7127813615332,8976.842290473704
43,2020-06-14,Philippines,60,564.4,1247.0934519517282,1282.732265165012,1478.2880671111343,8698.110246057515
44,2020-06-15,Philippines,60,554.8,1239.299119795005,1114.7564915216876,1165.1215709799594,8194.050375001943
45,2020-06-16,Philippines,60,579.4,1585.185150826038,1626.5154867974943,2143.466229157837,8568.072731159928
46,2020-06-17,Philippines,60,544.1,1438.1310260471118,1386.892936410642,1541.069825706507,8610.9109423816
47,2020-06-18,Philippines,60,534.3,1771.3974796237103,1721.6866576564976,2000.216272383639,7215.606048134674
48,2020-06-19,Philippines,60,532.5,1826.7629005841354,1757.0323589959162,1900.0761135858477,6728.275022289758
49,2020-06-20,Philippines,60,546.7,2049.5625938079274,2064.785442363419,2438.348059102943,5752.667651311203
50,2020-06-21,Philippines,60,566.8,2619.776305323158,2609.2352834281337,2808.903467769145,6747.106421305923
51,2020-06-22,Philippines,60,587.7,3448.2972640980124,3325.0840947409188,4130.359198704416,7524.958709191754
