,date,Country,Milestone,y_true,pred_HT_Reg,pred_HAT_Reg,pred_ARF_Reg,pred_PA_Reg
0,2020-04-28,Japan,30,378.1,464.1098205838548,477.06410241291184,348.39503086491897,378.1788118874998
1,2020-04-29,Japan,30,349.1,507.09651048841056,597.0499342809585,418.96745807088416,440.368641703808
2,2020-04-30,Japan,30,333.7,554.0385523726607,603.4076787329524,483.22422581790147,413.0349783587472
3,2020-05-01,Japan,30,316.3,630.7667902424378,633.2784658890565,530.4908671572202,470.50075537093136
4,2020-05-02,Japan,30,304.8,703.5574890657554,666.8970794993097,548.9732607591775,534.9607750939542
5,2020-05-03,Japan,30,306.7,688.0504002435425,703.2501922299546,611.8892800009398,525.0472089663239
6,2020-05-04,Japan,30,281.7,681.4524709938808,723.6397823110646,643.6063847242468,560.5959231566908
7,2020-05-05,Japan,30,233.9,726.3272598185288,746.8983720844782,676.2105935470395,416.22202967419946
8,2020-05-06,Japan,30,217.2,799.3835196598718,846.1160406838956,679.1089280352485,386.0526874537801
9,2020-05-07,Japan,30,207.8,847.1963379093037,860.1215574062664,722.3687475938377,486.58863942518144
10,2020-05-08,Japan,30,197.1,929.1361534907621,875.7026036316358,774.5906205769954,654.2140809139709
11,2020-05-09,Japan,30,177.6,1012.1673819809951,902.043290005676,870.4012999699125,721.8709362060407
12,2020-05-10,Japan,30,165.9,900.5108854089865,912.6620535179757,834.6295450805686,688.1011462894471
13,2020-05-11,Japan,30,151.7,897.4512237406273,862.2299863154872,889.4466767765889,525.1890373665665
14,2020-05-12,Japan,30,133.0,996.5552644615594,950.3994586471108,878.8446490671383,881.5795628902729
15,2020-05-13,Japan,30,118.5,1029.8389550436118,1097.0014534815973,883.4006223022536,1191.6353320080782
16,2020-05-14,Japan,30,102.2,1091.0010071523398,1043.855364356682,958.5697360006628,1124.8979816000121
17,2020-05-15,Japan,30,96.2,1211.7170163269636,1032.9345318727796,1006.2963720025765,1444.5528296081557
18,2020-05-16,Japan,30,88.3,1390.8978216138435,1235.5917098788418,1026.2122306430547,1706.0347388787527
19,2020-05-17,Japan,30,82.2,1378.018462983644,1375.412526910247,1103.7409550486188,2078.176872958457
20,2020-05-18,Japan,30,75.8,1423.4703069695122,1345.882752579725,1113.5856957515382,2772.474134541127
21,2020-05-19,Japan,30,73.7,1552.7380817943497,1676.7498955085084,1119.0132070809395,2631.1017971775896
22,2020-05-20,Japan,30,63.8,1915.5882994073647,1882.1382332415733,1518.9169973023538,2573.150711601456
23,2020-05-21,Japan,30,62.6,2059.815115147666,2003.4372569454908,1556.9692625966927,3241.2694709896064
24,2020-05-22,Japan,30,63.9,2323.9590130393085,2203.6135681657765,1743.4292238541107,3935.7229711945547
25,2020-05-23,Japan,30,51.2,2494.857479064174,2417.791854404185,1940.328215108702,4179.5237831777395
26,2020-05-24,Japan,30,47.1,2504.0604365735335,2626.484797110561,2238.409442457816,4873.521908754314
27,2020-05-25,Japan,30,38.8,2536.9192977707817,2599.323503084179,2356.1538153667984,4856.815737623148
28,2020-05-26,Japan,30,38.6,2598.131162266375,2791.049628903429,2472.3190631586062,4485.433079648658
29,2020-05-27,Japan,30,36.6,2668.176157519396,2936.1416585477127,2465.351624512927,4941.838995366122
30,2020-05-28,Japan,60,34.6,39.292617446383076,38.62307499576602,250.3802056053008,34.50008883981667
31,2020-05-29,Japan,60,35.4,-45.777528990365795,-45.45471704123196,-331.72899530020163,-774.5580711356521
32,2020-05-30,Japan,60,41.9,-98.95378289862458,-108.02574575580388,-339.36862445039634,-516.5085643042045
33,2020-05-31,Japan,60,42.7,-146.65405007266725,-154.46098326642095,-367.25347309769154,-746.8173402837499
34,2020-06-01,Japan,60,37.1,-229.13794146925443,-237.39147478583118,-410.03978931250555,-1198.8491387976894
35,2020-06-02,Japan,60,39.4,-350.3831109012625,-334.34786746265013,-500.14865703787626,-1631.8319730568915
36,2020-06-03,Japan,60,43.6,-428.57161577303305,-484.29315477348837,-658.3656894315217,-2293.3173416115055
37,2020-06-04,Japan,60,43.7,-614.050764441027,-595.7251430612737,199.38974246981252,-2585.795577077945
38,2020-06-05,Japan,60,44.1,-745.7658854702879,-707.957590476296,-775.159869111458,-3479.3194358546575
39,2020-06-06,Japan,60,45.2,-864.8101287154891,-860.2225877006392,-778.0768584035237,-4458.521309622123
40,2020-06-07,Japan,60,49.0,-998.3529945422886,-935.2093273325654,-768.5040602363874,-4898.149123143354
41,2020-06-08,Japan,60,45.5,-1136.1826071814844,-1069.653797756385,-766.7304222814893,-5523.879660414804
42,2020-06-09,Japan,60,40.6,-1191.3277989392807,-1274.5874308491736,-860.9203429969994,-6326.697377772319
43,2020-06-10,Japan,60,40.0,-1345.5545380203318,-1384.7493968579827,-1046.4481281021099,-7742.607685338235
44,2020-06-11,Japan,60,40.8,-1543.7469798167133,-1450.153960784461,-1233.4862254700079,-9380.125258533551
45,2020-06-12,Japan,60,40.2,-1645.5939686982595,-1672.5094891746835,-1219.4414518616372,-9537.77600372286
46,2020-06-13,Japan,60,39.6,-1782.3368184215808,-1850.3637265855957,-1184.428653970805,-10050.74342363628
47,2020-06-14,Japan,60,41.1,-1841.8904545828939,-1946.8066580000043,-1168.0256425874522,-11003.312589711384
48,2020-06-15,Japan,60,43.8,-1863.4334554992531,-2039.188659803349,-1196.1848760841235,-12419.307492183247
49,2020-06-16,Japan,60,48.4,-1975.3288702520506,-2099.7486091805195,-1310.9717916196705,-13083.58921509021
50,2020-06-17,Japan,60,48.7,-2037.8255538550077,-2201.032184002386,-1488.6533499049729,-12685.903131408359
51,2020-06-18,Japan,60,49.4,-2006.7903586693794,-2328.229678426822,225.31133453156326,-12861.994676075725
52,2020-06-19,Japan,60,53.0,-2027.74423765288,-2393.819873070208,-1766.961481673652,-13627.483346525243
53,2020-06-20,Japan,60,54.8,-2115.484704724451,-2412.0749445979372,-1690.9064150482136,-13560.949963020143
54,2020-06-21,Japan,60,50.7,-2054.5403270685165,-2449.737101883834,-1660.1688983576785,-13848.903914842336
