,date,Country,Milestone,y_true,pred_HT_Reg,pred_HAT_Reg,pred_ARF_Reg,pred_PA_Reg
0,2020-05-02,Egypt,30,240.5,199.9187303395999,205.06615192275035,240.50000194171707,240.42692669815287
1,2020-05-03,Egypt,30,270.3,258.9333763556974,279.74461487106726,298.28125769843496,381.66969487478366
2,2020-05-04,Egypt,30,280.6,362.90744651536966,340.1721395400689,392.2805333492859,264.38346499545935
3,2020-05-05,Egypt,30,272.1,349.94456346291565,227.92584576916576,414.8774684105614,483.7103685366782
4,2020-05-06,Egypt,30,288.2,122.1147144692653,332.8099449610418,324.7072788598305,172.28797728324443
5,2020-05-07,Egypt,30,326.9,-88.1307775358892,327.7211725207387,252.12424559469088,393.58821231655565
6,2020-05-08,Egypt,30,319.9,2.351043313096426,181.04780168287624,300.5529010087174,116.73437850681898
7,2020-05-09,Egypt,30,343.4,147.17941214731783,70.05335453091851,361.7031797355315,358.3710424042884
8,2020-05-10,Egypt,30,369.6,175.81696983876787,355.7158987411792,373.0791928639456,331.7691005061782
9,2020-05-11,Egypt,30,386.3,-82.63913872920935,629.9177306832355,406.0829392937794,497.0463509189109
10,2020-05-12,Egypt,30,385.1,57.4216088328278,369.9280930646204,360.4769309741805,338.43983063944836
11,2020-05-13,Egypt,30,390.0,94.48172675791402,337.19497506687605,489.02367042534684,498.0277771478975
12,2020-05-14,Egypt,30,396.6,132.45655074475513,535.5793419955437,644.1157507562917,167.61666177753457
13,2020-05-15,Egypt,30,401.6,88.04461217968932,750.1962426906337,563.1100639949151,1395.1612763359021
14,2020-05-16,Egypt,30,402.7,-138.71206898340617,483.10632490541934,505.4898095128733,173.96263560209138
15,2020-05-17,Egypt,30,413.1,-116.99723465078048,361.0580666990828,578.0370271929785,616.3289011223995
16,2020-05-18,Egypt,30,424.8,-64.07600155062309,317.0941291076996,668.0855082446747,1576.2113106494612
17,2020-05-19,Egypt,30,428.8,-86.68865116275478,1070.8281577452626,796.8484819439932,1029.7068066719416
18,2020-05-20,Egypt,30,452.0,-279.15647391381367,822.0868637511212,794.5739694467306,1263.8296544522332
19,2020-05-21,Egypt,30,482.9,50.32003164442419,635.8216304427252,1103.3836221616011,1384.61902496113
20,2020-05-22,Egypt,30,525.7,71.20231866935804,634.7994041736549,773.4909736068256,986.3518168878422
21,2020-05-23,Egypt,30,569.3,-399.8351595819315,1201.4101777508154,756.0873140364221,796.560193184353
22,2020-05-24,Egypt,30,618.2,-700.75252140605,1170.9818074513062,671.8627270246066,1688.847156355897
23,2020-05-25,Egypt,30,643.6,-281.44643686345603,282.93048255859753,766.055607136879,1359.5649166419919
24,2020-05-26,Egypt,30,673.9,-442.19056904135607,671.4004699817751,1027.5136182739493,1026.7991211449448
25,2020-05-27,Egypt,30,703.7,-126.70597211524424,1514.8817609482264,1043.4223850431217,1109.5459383220623
26,2020-05-28,Egypt,30,743.7,-171.85792300702425,1245.0780709542378,1116.927279452176,858.7734449709612
