,date,Country,Milestone,y_true,pred_HT_Reg,pred_HAT_Reg,pred_ARF_Reg,pred_PA_Reg
0,2020-04-28,United_Kingdom,30,4598.0,4665.9446160481875,4669.659940284138,1728.3227424773363,4598.056284278378
1,2020-04-29,United_Kingdom,30,4573.0,4466.84831934729,4828.450848151089,1583.079703644453,14915.499939372736
2,2020-04-30,United_Kingdom,30,4573.8,4732.101367448431,4329.672546814251,786.2580576511614,19918.35208588425
3,2020-05-01,United_Kingdom,30,4732.7,4995.676990036794,3879.592482525996,-427.1321459917226,25880.891477099623
4,2020-05-02,United_Kingdom,30,4743.9,5129.612846282217,4126.464758135751,-1457.8790152114448,18287.329728632965
5,2020-05-03,United_Kingdom,30,4741.6,5477.156387215773,4986.324980046345,-3079.8193762264377,13229.911922874942
6,2020-05-04,United_Kingdom,30,4515.8,4807.107355476123,5420.752313360452,-4964.200012025736,39736.482253278795
7,2020-05-05,United_Kingdom,30,4298.2,4628.660766971726,6014.591133927315,-6917.24570310888,44116.050012112144
8,2020-05-06,United_Kingdom,30,4140.1,5469.859791831782,5080.914387798237,-9226.407958375316,56863.8048433864
9,2020-05-07,United_Kingdom,30,4133.5,6051.93341221229,4648.348529571512,-12100.94387616049,64814.18681581889
10,2020-05-08,United_Kingdom,30,4168.9,7622.083105955364,5196.738767348335,-15728.231187219191,50849.83757006306
11,2020-05-09,United_Kingdom,30,4075.0,8713.075603732621,3582.9551310514203,-20163.613709769525,13231.492481979209
12,2020-05-10,United_Kingdom,30,3908.4,8789.159575805217,4547.526825895409,-25580.7495871427,-21011.84157053295
13,2020-05-11,United_Kingdom,30,3579.9,9723.022119320978,6532.797284822978,-33793.301930248075,708.7869172024533
14,2020-05-12,United_Kingdom,30,3316.2,10117.61102120817,9468.367652206212,-44602.08209813804,9689.283920175616
15,2020-05-13,United_Kingdom,30,3201.1,8123.611025989535,10320.857995091297,-53302.52974475181,35911.03866181763
16,2020-05-14,United_Kingdom,30,3218.4,1766.9110575008222,6545.575704189684,-60329.6932122813,38120.450151724464
17,2020-05-15,United_Kingdom,30,3250.9,-1176.321167337388,4712.991396531546,-67194.69552463386,17802.932971757098
18,2020-05-16,United_Kingdom,30,3174.8,6184.8342748958,921.5879074522936,-72879.91001484432,-46380.033730592855
19,2020-05-17,United_Kingdom,30,3059.2,15685.268276493505,5204.5713088456705,-85015.11135145272,-110060.11834207394
20,2020-05-18,United_Kingdom,30,2884.4,22472.154299820242,7577.094337549725,-102107.74300311436,-83245.84439155685
21,2020-05-19,United_Kingdom,30,2691.5,26589.542827715028,16069.406716886446,-120732.49075446758,-59735.946801209255
22,2020-05-20,United_Kingdom,30,2644.1,27576.588836913776,17656.452271143327,-140171.29650794045,-26443.28560054344
23,2020-05-21,United_Kingdom,30,2733.6,21454.241733429262,6175.14241458637,-154927.0003443414,-2513.7518554722897
24,2020-05-22,United_Kingdom,30,2772.5,22607.451144399027,7629.924545243641,-177234.11335939082,-22924.059928014653
25,2020-05-23,United_Kingdom,30,2671.3,30166.04192462354,-5701.5980715613505,-200792.8283270767,-60051.44305895698
26,2020-05-24,United_Kingdom,30,2537.3,36793.103847129845,14049.326723283462,-223779.5442208434,-73524.81732284349
27,2020-05-25,United_Kingdom,30,2359.3,45699.79459942912,40853.88147173815,-262207.0977725794,-36924.0350732229
28,2020-05-26,United_Kingdom,30,2232.9,46268.23196781849,43470.276751225945,-294279.6323167409,22207.687594391045
29,2020-05-27,United_Kingdom,30,2142.7,46125.20695848484,62880.00168501789,-311371.36177077267,126622.32512666174
30,2020-05-28,United_Kingdom,60,2102.0,1456.6155779902028,3025.527736907773,3581.558006285616,2102.0989907939324
31,2020-05-29,United_Kingdom,60,2101.7,897.73444527929,3097.3116492890113,3505.845879006529,84691.67787769875
32,2020-05-30,United_Kingdom,60,2018.8,664.9074027923439,2643.1178809212647,3443.2803638814285,128809.2091033095
33,2020-05-31,United_Kingdom,60,1866.3,-254.4540359618045,2272.6232798423252,3329.1723997617883,87750.97845121149
34,2020-06-01,United_Kingdom,60,1707.0,-1096.4888567305738,1936.4123066933143,3210.62444398394,119186.3173863888
35,2020-06-02,United_Kingdom,60,1557.5,-1641.2653526648323,2026.6739683625676,3050.1310047884745,114699.42748904748
36,2020-06-03,United_Kingdom,60,1495.4,-2373.54820606143,2290.1294226972773,2886.5639463843527,190849.29106331948
37,2020-06-04,United_Kingdom,60,1491.1,-3939.6906619169954,3053.574240780261,2606.322175240435,216678.45966842107
38,2020-06-05,United_Kingdom,60,1490.3,-5760.507880135021,4731.812434445621,2209.95979395169,247466.19307154947
39,2020-06-06,United_Kingdom,60,1452.2,-6009.373823172073,4041.5783228744144,1889.4247014525918,186101.63976184902
40,2020-06-07,United_Kingdom,60,1397.0,-7519.587511489832,2516.1228021932616,1384.110665373326,139102.88514373807
41,2020-06-08,United_Kingdom,60,1293.6,-11192.298013939308,1117.2355528362868,725.4451817300906,168141.38154051412
42,2020-06-09,United_Kingdom,60,1189.7,-16541.337697101335,696.8954185978678,26.99217018240961,182134.2963027656
43,2020-06-10,United_Kingdom,60,1146.9,-23098.842826895845,2339.48258336909,-689.0120813946705,271131.59000406734
44,2020-06-11,United_Kingdom,60,1150.2,-26797.766450261643,4947.906216575811,-1432.0503969853635,289810.616741196
45,2020-06-12,United_Kingdom,60,1162.2,-28580.36271522459,7207.913917856663,-1807.662495767392,311469.89905903867
46,2020-06-13,United_Kingdom,60,1119.8,-27628.290668376336,4047.009104168922,-2218.6036858889784,226201.37822040322
