,date,Country,Milestone,y_true,pred_HT_Reg,pred_HAT_Reg,pred_ARF_Reg,pred_PA_Reg
0,2020-04-30,Iraq,30,46.4,39.21449485853506,40.5459540518803,46.09978492235234,46.42487014518508
1,2020-05-01,Iraq,30,51.1,32.89653438674489,41.78157970632373,44.18606553291481,232.87957790556092
2,2020-05-02,Iraq,30,55.1,38.80600651374953,37.44418318973888,37.37950497444765,75.01795531400657
3,2020-05-03,Iraq,30,61.7,32.98476442200428,36.212419705840915,43.8951988761123,305.195963904281
4,2020-05-04,Iraq,30,61.9,33.53516699603287,35.249859993669446,33.25464192740418,449.1063898169264
5,2020-05-05,Iraq,30,63.8,26.492903693206866,46.02201107473749,42.09913386155505,479.52447548701457
6,2020-05-06,Iraq,30,66.8,25.9836383837668,40.55126388339827,37.77798277473556,414.2930381479838
7,2020-05-07,Iraq,30,66.0,33.841274625551264,39.32326667385032,35.18145684804337,754.2215631373507
8,2020-05-08,Iraq,30,69.6,20.698866442668262,38.472301504890495,30.415711557990978,735.6395926175372
9,2020-05-09,Iraq,30,75.6,16.322571731546724,30.172901277554207,21.570451232817007,543.0906174149708
10,2020-05-10,Iraq,30,67.6,16.803370123992227,28.037360412941645,12.583763050733111,848.4583193110806
11,2020-05-11,Iraq,30,68.2,8.219887736960224,41.060860747175326,12.733306378331964,845.0577103695604
12,2020-05-12,Iraq,30,66.5,6.712908245345837,27.025277450713634,-10.745917572919609,91.09055224073003
13,2020-05-13,Iraq,30,69.4,3.285943406092649,7.107937964503158,-16.565470832231313,302.5220303790889
14,2020-05-14,Iraq,30,73.6,14.431276792860004,24.577748691787633,-39.197327241517044,-121.11995257040215
15,2020-05-15,Iraq,30,79.7,-4.793367927783429,22.808095574489577,-9.20793263888292,-46.43319921454068
16,2020-05-16,Iraq,30,76.2,-2.712137770080993,3.26075137004554,9.527727887655224,522.5141863063499
17,2020-05-17,Iraq,30,78.0,-12.383025347618961,7.003650006014965,9.293131254707797,494.74349419115106
18,2020-05-18,Iraq,30,86.1,-16.453716443724993,38.04671977767747,25.907838150923507,-277.04905570408664
19,2020-05-19,Iraq,30,95.1,-10.813668770403218,-5.978067880768414,3.651995389729633,724.9376130711718
20,2020-05-20,Iraq,30,93.2,-15.926445337696542,32.35020643332382,-61.510234842242255,151.3551809604845
21,2020-05-21,Iraq,30,95.7,-28.153581166380242,8.10350576322876,66.84549631296633,-170.0358086513584
22,2020-05-22,Iraq,30,105.9,4.258177752436389,10.313156262872845,72.35154365776759,-296.65179497421525
23,2020-05-23,Iraq,30,105.1,5.6644007821788165,35.16132060570942,45.691802710539974,-455.1389037014625
24,2020-05-24,Iraq,30,124.0,-10.680578884244198,40.706486269447076,71.62015878341988,-1314.3863063434326
25,2020-05-25,Iraq,30,132.6,-8.81926320534349,27.50141361425845,98.04496484317332,-864.4740965312996
26,2020-05-26,Iraq,30,143.9,27.235995578744692,66.62839301750552,80.13385237419143,-1369.138910994611
27,2020-05-27,Iraq,30,158.8,-3.8707700468878343,121.48262721188874,113.19552478937753,-1268.1702686960277
28,2020-05-28,Iraq,30,173.1,-0.7075510965446625,59.9895660862827,103.45546506988481,-1229.5714276162455
29,2020-05-29,Iraq,30,190.3,29.37054031457859,82.63362954535751,-17.56381400781659,-1146.8327101699813
30,2020-05-30,Iraq,60,226.2,185.78047414026736,185.3437925840413,218.41658133319498,226.29826521249444
31,2020-05-31,Iraq,60,245.5,186.56770230822735,186.9045578745667,171.0106289894996,367.87689441866655
32,2020-06-01,Iraq,60,256.2,199.91361055677714,200.893262238428,209.14986967208466,482.3950541245515
33,2020-06-02,Iraq,60,290.4,202.5634250649349,202.22294296727108,197.61982384116953,685.8092578653484
34,2020-06-03,Iraq,60,311.5,221.75293075431853,220.90406445003984,230.85256140298725,800.625375475748
35,2020-06-04,Iraq,60,369.9,227.23831892751144,226.75598566224448,210.57872937966988,882.1535758347087
36,2020-06-05,Iraq,60,420.8,249.1447124639725,248.99937157987955,264.77161622076204,1117.4388436342779
37,2020-06-06,Iraq,60,499.8,250.42100744395552,252.75329013200604,238.60495460356972,1073.1978392856533
38,2020-06-07,Iraq,60,596.3,253.04847274088004,255.781960810928,242.9052261225266,1226.740272018596
39,2020-06-08,Iraq,60,690.9,271.05667290499713,269.26535891862267,276.9103420809821,901.2113566947144
40,2020-06-09,Iraq,60,760.8,291.1882763512716,295.704363300386,299.69098619852514,1174.446806193317
41,2020-06-10,Iraq,60,808.9,305.56595499184607,304.10285339746144,287.5148259298609,1133.1099504787842
42,2020-06-11,Iraq,60,897.5,337.73187131788757,342.551324842638,359.53644141351384,1546.0448518497692
43,2020-06-12,Iraq,60,980.7,355.551813009905,349.6360914749168,365.88538343455434,1221.7663163075174
44,2020-06-13,Iraq,60,1038.3,381.1173556773099,392.2340773575803,375.8900880904231,1173.241461415839
45,2020-06-14,Iraq,60,1078.2,378.0552133879086,374.8440699265966,408.76500015672343,1002.0178338114982
46,2020-06-15,Iraq,60,1136.9,410.2963434389708,419.08143930143456,418.285526452774,956.7350478440095
47,2020-06-16,Iraq,60,1146.9,406.0259152572574,409.3772734683887,393.6168544163429,834.1632559859717
48,2020-06-17,Iraq,60,1160.2,452.7508080361358,456.92921821002636,477.4637490507581,918.394491710487
49,2020-06-18,Iraq,60,1188.8,469.8280484094986,476.1091158382243,483.01697086198294,523.0702966786171
50,2020-06-19,Iraq,60,1223.6,515.4626749842449,524.2030009553575,551.6975175658292,451.767806866118
