,date,Country,Milestone,y_true,pred_HT_Reg,pred_HAT_Reg,pred_ARF_Reg,pred_PA_Reg
0,2020-04-29,India,30,1562.0,1286.3527830112555,1270.8861191064616,1561.9984980755721,1561.7826650487987
1,2020-04-30,India,30,1578.5,1063.1633957376273,1257.1659107582836,2010.9415359936706,2623.493524860721
2,2020-05-01,India,30,1644.3,762.1588698899977,1280.1149836257084,1908.7871111900863,4454.500104019806
3,2020-05-02,India,30,1735.2,1549.827325467141,1640.4005104787639,1541.2193949662355,6236.872885418892
4,2020-05-03,India,30,1858.7,308.9517848295055,765.9251504098347,1294.398437621295,6508.886800770253
5,2020-05-04,India,30,1945.6,1355.4239651469152,1589.094605662333,1539.304698645596,6729.200392527235
6,2020-05-05,India,30,2192.7,996.5660922350658,1106.8098673765958,1472.0400143587008,8300.638857955259
7,2020-05-06,India,30,2289.5,1310.5093931513939,2108.248736069537,2342.1206774659186,9162.019142134459
8,2020-05-07,India,30,2506.0,1286.5550810487252,1474.182849713528,1936.5259407367816,10235.086589352055
9,2020-05-08,India,30,2690.7,1294.3971756374171,1650.482040930427,1090.8194950906661,9419.184611775923
10,2020-05-09,India,30,2833.0,1035.8683762577116,1270.6534384152742,1317.3901501801422,9305.325805726663
11,2020-05-10,India,30,2988.9,2737.315733416439,2750.609540122149,2422.3414637729493,10994.439526756723
12,2020-05-11,India,30,3210.9,1867.0792912547108,1123.6002155100539,3606.4802731255786,12702.332843346656
13,2020-05-12,India,30,3342.0,2931.309043706587,4019.764192940275,3208.774279536708,23932.484964742944
14,2020-05-13,India,30,3430.1,3655.1804479179796,3201.663746384847,1130.3471852539915,26031.30304371429
15,2020-05-14,India,30,3547.0,2619.0634437704243,2827.133188540262,153.7729769098567,35184.99171495314
16,2020-05-15,India,30,3553.7,6043.333629331718,5567.381909570346,-769.9020990001267,39976.78578966913
17,2020-05-16,India,30,3654.9,3725.385764075602,4601.988941370008,-3868.7934732539834,51961.02575093798
18,2020-05-17,India,30,3797.5,2276.6075015082615,5881.451337264121,-5719.547327463822,54095.686732822716
19,2020-05-18,India,30,3982.7,3152.6892152144137,6293.629886011821,-11407.929602242773,58112.65082845555
20,2020-05-19,India,30,4147.7,1790.1788192772306,5505.947256304011,-10322.87074795867,61307.65144708954
21,2020-05-20,India,30,4381.1,-678.9959705118282,3259.735212462057,-12652.063633894935,58330.750843225156
22,2020-05-21,India,30,4520.7,4092.9140655346982,9232.019484463906,-11290.396420466983,69483.44760861664
23,2020-05-22,India,30,4769.1,2571.0940049481596,6795.497005012707,-1630.2181320144155,71039.59772078005
24,2020-05-23,India,30,5082.0,4288.794374406912,12185.675293671386,-2583.194023100314,77743.28527928605
25,2020-05-24,India,30,5386.5,7153.887468345994,8586.57608195714,-2580.1069151391084,83308.28135523408
26,2020-05-25,India,30,5687.5,2680.975263457575,7340.8231612870895,-1272.865615391145,96058.83715718176
27,2020-05-26,India,30,5944.0,5451.5568975017,11480.233346198967,-2888.9887148611124,94744.75803278263
28,2020-05-27,India,30,6084.0,513.3689322849091,8319.859612567865,-9599.023457785386,93275.86648470479
29,2020-05-28,India,30,6216.4,-12089.757038653519,5676.124122337978,-24882.519813292703,94546.8434461082
30,2020-05-29,India,60,6466.0,6516.172242949228,6494.566080798214,8909.578738755077,6465.902552800776
31,2020-05-30,India,60,6701.3,8572.36523570316,8231.74929651837,10466.904124764225,16157.68171857263
32,2020-05-31,India,60,6978.4,8619.319978758658,8687.268234377747,13496.968813918962,14933.274500659869
33,2020-06-01,India,60,7208.8,9926.377527367229,10785.555537420769,10813.549431518735,10172.259627858488
34,2020-06-02,India,60,7360.5,10735.36774778155,11267.665700686606,12505.389960140641,9905.067639195118
35,2020-06-03,India,60,7574.7,12791.44217174824,12516.775181769426,15017.98836842471,1250.9654841497675
36,2020-06-04,India,60,7807.4,10816.166747201383,10834.016702485125,17647.437775015802,14159.50530413514
37,2020-06-05,India,60,8139.0,13903.027886200885,13381.159098965858,19522.75288437509,7355.70487124691
38,2020-06-06,India,60,8489.0,13679.411014769878,14222.673349980627,22410.169144738647,16201.632771012844
39,2020-06-07,India,60,8829.5,15544.104456925623,16333.536159308518,21276.587905873792,-5873.683302497114
40,2020-06-08,India,60,9081.2,15631.503014293352,16542.068691216682,24868.45820068462,2923.4013469419865
41,2020-06-09,India,60,9283.5,16178.779331657111,16273.734682207683,29419.320343245512,4417.1940088915135
42,2020-06-10,India,60,9444.0,16049.458650330105,15802.393303103596,33815.90847290784,8974.444436129203
43,2020-06-11,India,60,9604.4,17453.306935269775,16851.734892811488,40671.40164536076,12112.089343371057
44,2020-06-12,India,60,9882.9,18793.973653638604,19878.598903675535,43511.274827213216,15714.266540548122
45,2020-06-13,India,60,10137.8,21448.5208128737,21535.669963475655,48147.551822686364,35448.47241916569
46,2020-06-14,India,60,10400.3,28342.858484520293,27698.681726213574,57367.12647651079,34754.27386687565
47,2020-06-15,India,60,10565.4,34928.34970433845,31892.533012137763,65919.84724104707,86487.04334476401
48,2020-06-16,India,60,10643.4,45076.036309615774,42022.96252383205,80915.10755415844,63354.92291699011
49,2020-06-17,India,60,10743.7,49968.999472562726,50961.617489643424,83252.59402511106,96740.00517489694
50,2020-06-18,India,60,11033.5,59658.22797374003,62378.53193248318,79629.17515884797,72751.86147057572
51,2020-06-19,India,60,11393.4,67094.9530241891,66922.62866403826,90993.08826346052,88573.72376816034
52,2020-06-20,India,60,11846.5,68463.41621909292,68719.20926831725,102522.71443626446,77793.72480401552
