,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,608716.422,1435187.869,20005.99,11559.992,20166.3,4860.379,56106.643,105473.05,282759.581
HAT_Reg,292160.706,1921295.059,20705.389,11560.028,20166.298,4860.379,56106.643,105473.05,304040.944
ARF_Reg,40946.694,61859.078,27480.613,12007.741,21319.694,24516.669,52729.906,92463.786,41665.523
PA_Reg,1819162.372,5818965.043,432785.063,1818992.71,7566808.707,992635.876,1617244.383,1010290.376,2634610.566
