,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,3831.766,54433.557,4919.232,19557.983,24277.118,249907.696,188898.504,22255.313,71010.146
HAT_Reg,2282.624,53875.238,11138.986,19324.69,31224.342,250253.509,188898.514,22254.696,72406.575
ARF_Reg,9449.485,82791.837,25835.252,23646.509,109278.167,106385.413,92287.092,8735.526,57301.16
PA_Reg,47997.804,41134.832,25765.992,243010.217,535538.088,1603274.278,925599.865,160788.75,447888.728
