,0,1,2,3,4,5,6,7,mean
EvaluationMeasurement,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,
PretrainDays,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,135.0
HT_Reg,1954.544,34983.062,4421.096,14563.217,19990.072,248472.979,188707.381,21967.861,66882.527
HAT_Reg,1607.211,34770.652,10182.878,14337.732,26563.862,248800.216,188707.391,21967.235,68367.147
ARF_Reg,6059.477,58447.788,24414.574,18598.117,106692.532,99682.596,91353.379,3944.378,51149.105
PA_Reg,36026.852,29684.748,19643.547,221941.66,410557.501,1319724.742,801787.488,140150.862,372439.675
